D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,103.20802188198138,123.24791935720955,129.27259324142358,103.08966678119552,123.2360653959255,129.26660951922668,102.95624583490752,123.22287615635284,129.25995674329968,102.68310759724288,123.19644005374614,129.24663790089917,0.0,122.32625966908265,128.8199039496004,0.0,0.0,123.21667003383772,0.0,0.0,0.0
1,105.8318964026682,123.22585648922072,129.24127013099832,105.8076004446339,123.2200568585582,129.2382633071824,105.77995431551672,123.2136178307177,129.23495977979152,105.72795463171276,123.20062453587686,129.2282519175514,104.7252104981246,122.7498359613387,129.009917136819,0.0,106.30447592203896,125.19970253312168,0.0,0.0,106.3994919091536
2,109.54904768542396,123.27638479070325,129.22739902290783,109.5422822248018,123.27094000488944,129.2244577954101,109.53284626699306,123.26470881480058,129.22118106972104,109.52601311751792,123.25235307647326,129.21460365342665,109.69018722471564,122.82471152474766,128.99955946572825,0.0,112.1612642314335,125.27814624529483,0.0,0.0,112.32456695058232
3,112.44954104712082,123.39924645348816,129.23173971162538,112.44518075668472,123.39414305674674,129.22886459285266,112.44338851092492,123.38850975099142,129.2256637011129,112.43531801814882,123.37686051948172,129.2192461777126,112.68025805486404,122.98327745181076,129.00895363094116,0.0,115.47293419200066,125.4224595050913,0.0,0.0,115.77868378785617
4,114.69151536111512,123.58954627378152,129.25448561827218,114.69165762779473,123.58471065859466,129.25171912029842,114.69199909699545,123.57945999143854,129.24858007787134,114.6900354561526,123.5693705860026,129.24234687644451,114.89933978348132,123.21423813942997,129.03818405001914,0.0,117.7711787424312,125.62710128829973,0.0,0.0,118.19236972119366
5,116.50291191108803,123.83941651084332,129.2956280985235,116.50226187008532,123.83529987681368,129.29291239977135,116.50309002032355,123.83090681978986,129.28990487255012,116.50343009857146,123.82143474775616,129.2839711921888,116.6724391468047,123.50726019968393,129.0870900986023,0.0,119.506997830168,125.88223978507511,0.0,0.0,120.0111106677846
6,118.0132023696318,124.13981050476406,129.35498375661976,118.0145871141481,124.13640816067422,129.35241552981137,118.0151966897849,124.13207820157852,129.3494446499155,118.01480312821391,124.12336525554974,129.34361991339807,118.1507847076857,123.84952527659247,129.15510285694364,0.0,120.89482546416916,126.17764741483984,0.0,0.0,121.49475982142332
7,119.3082303589712,124.4796346842218,129.43183984476065,119.30688967829742,124.47698794860251,129.4294491164802,119.30826237227993,124.47339694851485,129.42664599288145,119.3089677302123,124.46569000620516,129.4211954522991,119.4244006786787,124.228582267768,129.2414362372486,0.0,122.05337683106276,126.50305575489205,0.0,0.0,122.73665663153548
8,120.43696208070698,124.84951934983012,129.52580767985236,120.438433125805,124.84642680154124,129.52340849253648,120.4393651933394,124.84349787942143,129.52080068350625,120.44042338866537,124.83704029283804,129.5155681573316,120.5550986050719,124.63288780068902,129.3452836702076,0.0,123.03402430491582,126.84916115098484,0.0,0.0,123.79167756624808
9,121.44267462912671,125.2388787600136,129.63556381158548,121.44196683861824,125.23619998159992,129.6333466156257,121.44269162704543,125.23316736145348,129.63095527033195,121.44493548993928,125.22773755895386,129.62590473614225,121.542138592986,125.05301719339394,129.46545076699456,0.0,123.89222295528316,127.19995441042168,0.0,0.0,124.70908048219106
10,122.34494214285012,125.63986585150052,129.7603535393157,122.34476585397216,125.63823301271788,129.75833110131472,122.3460972314562,125.6355387114606,129.75617125846492,122.34707395161576,125.6308867828998,129.75154471423605,122.4263953201041,125.4801533100938,129.6007883095535,0.0,124.65236448650732,127.55519413057492,0.0,0.0,125.52463390712497
11,123.1641558852614,126.04710478037543,129.89918540175873,123.16445549515817,126.04574791985148,129.89700189842435,123.16565854229522,126.04326306614924,129.89504950027185,123.16760364860107,126.03913190785188,129.8905110572696,123.23126379672436,125.90995091861096,129.7496551712877,0.0,125.33863505321384,127.9132157287309,0.0,0.0,126.25292153813665
12,123.91413869185943,126.45498475905602,130.05038438921534,123.9157379753034,126.45379477173144,130.0485514917337,123.91700885350603,126.45186169544174,130.04646674553766,123.91892878287626,126.4484716312552,130.04228299829896,123.96750067149196,126.33773101512988,129.9105125204363,0.0,125.95164150242772,128.27064439428017,0.0,0.0,126.90957431218506
13,124.60708080569142,126.86095125164964,130.21274193741283,124.60777388860927,126.85880479250848,130.2108801432814,124.60963795420813,126.85740370910074,130.20899423155052,124.61123044983287,126.85462184900032,130.20521182410818,124.64682560627789,126.75887581171536,130.08212557666195,0.0,126.51678599276627,128.62440972121834,0.0,0.0,127.51270668972772
14,125.25022164178236,127.26041937979936,130.38460146379265,125.2512714760775,127.25927367058374,130.3831236862254,125.2524835375358,127.25783890574654,130.3811974793343,125.25395510965024,127.25499843000294,130.3775680986669,125.27637409182738,127.17226934027047,130.2627680383488,0.0,127.04389495814704,128.96400008242148,0.0,0.0,128.06217532852713
15,125.84914664109016,127.65312275653147,130.56508165151396,125.85027176731086,127.65187554821168,130.5635140884631,125.85210230632258,127.6509239323466,130.56174658227422,125.85458064079212,127.6484521357335,130.5584594949673,125.89391211504372,127.57700064754026,130.4513461665171,0.0,127.53162087323432,129.2958539386554,0.0,0.0,128.56845739368842
16,126.41151331764203,128.03744544085524,130.75202957292632,126.41293165240252,128.0366807314623,130.75086870118707,126.41414815141223,128.03557641758238,130.74924627205388,126.41606193921938,128.03341196802788,130.74599671104633,126.44380988839796,127.9707082493816,130.646255429113,0.0,127.98555165717607,129.62135968355912,0.0,0.0,129.0421156921644
17,126.94028081453344,128.41283212836498,130.9453434447917,126.94207632746334,128.4118847444798,130.94402106060565,126.94276034221818,128.41056092411026,130.94252822454325,126.94520841423484,128.40866394789313,130.93954037102986,126.96152832384846,128.35421880214852,130.84650600435154,0.0,128.42017833163905,129.939245739626,0.0,0.0,129.48739870900943
18,127.43985488941824,128.777617226251,131.14304163696605,127.4410110198163,128.77718380831402,131.14181968941224,127.44294998172784,128.77632969099622,131.14011571100897,127.44504907141956,128.7746778172121,131.13735569196507,127.44918663401248,128.72665067698236,131.0508892696644,0.0,128.82793219586435,130.24949523465477,0.0,0.0,129.89519810186445
19,127.91297593617573,129.13314577462896,131.34426585935344,127.91464794337196,129.1324817893824,131.34312856018818,127.9163403601982,129.13214222106473,131.34149624741843,127.9187030650283,129.13072975122273,131.33892936409876,127.91160126736118,129.08805138755704,131.25845156939826,0.0,129.21645175103,130.55133430004506,0.0,0.0,130.2814621715737
20,128.36295291150466,129.4818243200148,131.54789768931315,128.36428370891164,129.48069549488542,131.54682900527968,128.36592025995986,129.47986283938232,131.5456217403684,128.36900129747482,129.47826241634513,131.54321253723077,128.3616918691159,129.43913373781626,131.46826182251448,0.0,129.5856585320707,130.83914404215398,0.0,0.0,130.64911241400378
21,128.79127609442858,129.82024861878588,131.75362935040906,128.79228102371323,129.81927516599055,131.7526135283415,128.79397477885226,129.818587527635,131.7514661577479,128.79702859197613,129.8163878592486,131.74917918844554,128.803298996213,129.7792044705984,131.67943672624784,0.0,129.93707451453866,131.12057096893145,0.0,0.0,130.99926579370876
22,129.1992188789004,130.14861150629554,131.9601124915244,129.20098886372477,130.1478118159961,131.95913397315277,129.20277077292369,130.14728366019767,131.95844878255926,129.2058420162626,130.14582919336772,131.95624941252424,129.203192966714,130.10964891709605,131.89071426349878,0.0,130.27630289511796,131.39466786200944,0.0,0.0,131.331420769348
23,129.5900417816253,130.46782472151762,132.1672632816602,129.5925323914567,130.46722055559894,132.16630714512226,129.5943501258541,130.46687018568372,132.1656721335336,129.59731888311256,130.46525660946125,132.16352677014157,129.6045136008557,130.42974840054526,132.10258207306092,0.0,130.60238660236698,131.6615598081231,0.0,0.0,131.64259248703416
24,129.96487130316905,130.77837449122555,132.37429125172517,129.96672468005752,130.77799076059074,132.37357737326158,129.9690817334922,130.77680316027107,132.3727424322739,129.97229241795733,130.77554591738195,132.37061898084318,129.97118950991063,130.74090789840324,132.31349282758958,0.0,130.91478261166904,131.92247764790687,0.0,0.0,131.94139776572595
25,130.32404329531826,131.08010351851817,132.5809391847323,130.32627492393232,131.07942570569173,132.57998555358705,130.3290091421474,131.07895858135976,132.57891098570636,130.33206416497202,131.07756521967136,132.57727191277309,130.32229389521575,131.04462229514442,132.5237421972098,0.0,131.2165392354526,132.17637747094864,0.0,0.0,132.22870241102126
