D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,100.04775104669184,120.0854070550977,126.1099772762592,99.92941727347304,120.0735744213774,126.10401488164035,99.79601985431748,120.06040870893877,126.09738563283908,99.5229281394534,120.0340191291306,126.08411331324416,0.0,119.1649953969522,125.65853601464288,0.0,0.0,120.05754356765456,0.0,0.0,0.0
1,103.00663731975058,120.06839607062666,126.07975722372046,102.94809974838866,120.05669863806234,126.07380376520098,102.88211139388537,120.04372374197206,126.06721881579388,102.75407606783888,120.01761056413352,126.05395760641905,100.0997147888039,119.15919917649666,125.62978642978187,0.0,100.07834214665196,120.0666544916665,0.0,0.0,100.07713488304204
2,107.02489068571522,120.13587762471415,126.07021380411392,107.00135731716416,120.12466184930392,126.06432678880932,106.97294466770056,120.1119654908198,126.05777444703604,106.9289986666014,120.0867157344976,126.0446544721258,106.1236801809955,119.25772194264871,125.62417690278652,0.0,106.0898508492551,120.16107929284944,0.0,0.0,106.09894066718512
3,110.05864207145471,120.28602559767646,126.0817519426832,110.04547233937517,120.27531781234832,126.07595213723243,110.03387958371988,120.26345128673316,126.06949790219892,110.0059834725043,120.23926004211684,126.0565705167438,109.64262209195024,119.45538474887022,125.64202439118876,0.0,109.6187465070823,120.33548299881669,0.0,0.0,109.62521976313982
4,112.37383811175894,120.51215239816727,126.1145118478834,112.36807115422152,120.50192133896326,126.10885621402446,112.36175880680535,120.49067733212595,126.10248028887092,112.34637241358617,120.4686738267624,126.08979108065608,112.13899125625178,119.74055860554198,125.68332742887408,0.0,112.11540394857604,120.58086189207448,0.0,0.0,112.12364892219507
5,114.23088349392542,120.80414887287763,126.16835035835396,114.225827404089,120.79496671096462,126.16276755997208,114.22172192802294,120.7849495245214,126.15657133967314,114.21213325805118,120.76411224323444,126.14428275154152,114.07790769346794,120.0979542279473,125.74776503213045,0.0,114.0535889545161,120.88550266442968,0.0,0.0,114.06148239325655
6,115.77190094756756,121.15039095047057,126.24291399709077,115.7698648975732,121.14233883045937,126.23753521994846,115.76659698834632,121.13273315117104,126.2314056246988,115.75838853100454,121.11345138637326,126.21928987886584,115.66083029036533,120.51035600005822,125.83449590884092,0.0,115.63636055525294,121.23722292155568,0.0,0.0,115.64377369805251
7,117.08885089096788,121.53760508859476,126.3372017655987,117.0846758081052,121.53066978762858,126.33206805898712,117.08289438523586,121.52219455080233,126.32617600542147,117.07723495651916,121.50463619455894,126.31457859014466,117.00121665479232,120.9619992775595,125.9424192771725,0.0,116.976829606056,121.62379013652443,0.0,0.0,116.98231922925102
8,118.23381798669098,121.95509975011215,126.4506261098215,118.2329457572409,121.94792845308493,126.44551896284284,118.23122225896974,121.94049659675916,126.4399028574435,118.22693771332176,121.92494502007192,126.428646517233,118.1778079592602,121.43863194413206,126.070413510222,0.0,118.1350535903955,122.03412221056102,0.0,0.0,118.14160886719584
9,119.2520067492105,122.39084484181512,126.581481404641,119.24926266531128,122.38440606896653,126.576636346734,119.247704949453,122.37715362694829,126.57132619137384,119.24537631398532,122.36334305500274,126.56038317637304,119.2021032783654,121.92892749431418,126.21688645973596,0.0,119.157590595843,122.4600137694596,0.0,0.0,119.16332062351184
