D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,106.59617776447566,126.63607523970384,132.66074912391787,106.4778226636898,126.62422127841975,132.65476540172097,106.3444017174018,126.61103203884711,132.64811262579397,106.07126347973714,126.58459593624042,132.63479378339346,0.0,125.71441555157692,132.20805983209468,0.0,0.0,126.604825916332,0.0,0.0,0.0
1,109.55559574374892,126.61908194406028,132.6305336262177,109.4970394456192,126.60736310358828,132.62455882537645,109.43103059082982,126.5943646665653,132.61795031531747,109.30295594685036,126.56820480403842,132.60464255094394,106.65394806409456,125.70863333490878,132.1793135426371,0.0,106.625718180127,126.61393736448932,0.0,0.0,106.62432090323848
2,113.57490927261227,126.68661705434992,132.62100403402331,113.55135742414602,126.67537976086692,132.61509559679408,113.5229242223461,126.66265954256534,132.60851962762752,113.47894205694872,126.6373627401162,132.59535296576166,112.67791305242908,125.80719840667054,132.17371399819004,0.0,112.63722687096896,126.7083637379318,0.0,0.0,112.64612668330612
3,116.60985166807052,126.83685464070248,132.63256539829254,116.5966605862917,126.8261249749055,132.6267440778643,116.58504651518476,126.8142343609961,132.6202661147531,116.5571065458785,126.78999526686611,132.60729180830208,116.19685417046924,126.0049316394638,132.1915782739103,0.0,116.16620427491026,126.88277004440664,0.0,0.0,116.17240577129036
4,118.92627852977114,127.06310597774316,132.66535810378457,118.92048824910732,127.0528524602399,132.65968083020425,118.9141513321309,127.04158378179751,132.65328097013807,118.89871527404335,127.0195317786646,132.6405445022131,118.69322209364208,126.2902028056426,132.23290498455944,0.0,118.6628616805001,127.12815252401651,0.0,0.0,118.67083795655128
5,120.78457530528,127.35525989423375,132.7192390340616,120.77949095700424,127.34605483119223,132.71363434783396,120.77535678651236,127.33601252089078,132.70741400272075,120.765711048051,127.31512516420491,132.69507779778226,120.6321367934698,126.6477207252795,132.29737318736167,0.0,120.60104663634256,127.43279780287772,0.0,0.0,120.60867141027968
6,122.32685248268714,127.70168984993556,132.7938547564333,122.3247854815885,127.69361429124297,132.78845388087663,122.3214841290046,127.68398244468936,132.78229982247225,122.31320887360296,127.6646489264731,132.77013581043911,122.21505711513616,127.06026719821853,132.38414150111953,0.0,122.18381817168074,127.78452341529068,0.0,0.0,122.19096269245968
7,123.64506881923748,128.08911876355174,132.88820399961168,123.64085564176796,128.08215938348764,132.8830479500357,123.63903693205668,128.07365720489778,132.87713114754564,123.63330253225963,128.05604526148008,132.86548492121906,123.55544062920563,127.51207504720544,132.49210903709402,0.0,123.52428714080833,128.17109674961222,0.0,0.0,123.52950819542714
8,124.79130206489523,128.50685253437229,133.0016993086154,124.7903904199698,128.49965566172116,132.99656938318694,124.7886245344477,128.49219595814205,132.99092820391414,124.78425617583522,128.4765889408893,132.97962227819212,124.734953413966,127.9888894312711,132.62015410701684,0.0,124.68251102631532,128.58143562486288,0.0,0.0,124.68879779922696
9,125.81076368518993,128.94285693350395,133.1326345164347,125.80797301126772,128.9363915700796,133.1277663414575,125.8063679795588,128.92910979881364,133.12243074776947,125.80394783910602,128.9152416609226,133.11143724880893,125.7592446322207,128.47938141624766,132.76668434959157,0.0,125.70504791496596,129.0073346055271,0.0,0.0,125.71050951521065
10,126.72402986971044,129.3884506201888,133.28001039093002,126.72174932622823,129.3834029206377,133.2754228425289,126.72135493044024,129.37678426615403,133.27041477974674,126.71822273413493,129.364348507227,133.2600327231077,126.67264632263986,128.97330468092832,132.9301798876709,0.0,126.62457884821806,129.4404495899178,0.0,0.0,126.6266449199224
11,127.55229355701168,129.83786543718958,133.44246510111267,127.55063543192252,129.83336053387112,133.43778122658597,127.54967094047072,129.82724464951966,133.43311398759886,127.5473514334184,129.8159204335181,133.42297871616552,127.50101970068688,129.46559733695162,133.10854908110997,0.0,127.45187598478944,129.8759032181744,0.0,0.0,127.4532580088257
12,128.3098380067755,130.28517734865773,133.6178096637236,128.30958866030406,130.28107716169777,133.61359349555082,128.30880709125148,130.27581898209476,133.60883761117756,128.30670993793024,130.2658083141663,133.5993031385553,128.25653191968908,129.95096202464637,133.2998561662057,0.0,128.20794369377683,130.30953682531603,0.0,0.0,128.2098941906099
13,129.0092057373281,130.72787796620307,133.80481856925462,129.00810296602629,130.72294230198216,133.8006332299641,129.0079958920552,130.71849512975248,133.79617633594594,129.0057407092142,130.70960801222992,133.7872435135079,128.95196083726324,130.42515534389108,133.50255354876285,0.0,128.9023885786345,130.73758448548745,0.0,0.0,128.90445138450733
