D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,68.27971316637299,88.29343751446216,94.3160013093196,68.16147366140713,88.28169914898469,94.31013318327072,68.02818070156447,88.26863789586345,94.30360839358109,67.75529701457769,88.24245634392605,94.29054410200268,0.0,87.37938639103248,93.87092058701776,0.0,0.0,88.29385984552361,0.0,0.0,0.0
1,70.83947140021871,88.2702687982077,94.28442880823116,70.82145368689291,88.2656870066372,94.28209014352431,70.80083557101064,88.26059673235723,94.27953007155378,70.76276688011053,88.25030965809464,94.27430549601276,70.04612240330286,87.88349107282777,94.10162195674732,0.0,72.0598981522059,90.68262164393212,0.0,0.0,72.18588383996847
2,75.06475043707282,88.31713986407898,94.2696183101103,74.49239045123808,88.31288896056695,94.26734550119178,74.48646693284066,88.30799482863763,94.2648114068544,74.48647856360547,88.29830362819169,94.259715777616,74.79596377501157,87.95326826515507,94.09026439015864,0.0,77.87462255545967,90.75711603273402,0.0,0.0,78.0844414729445
3,80.09550532668139,88.4340817584962,94.2723943703724,77.36222551176837,88.43014232732708,94.27018404850428,77.36231409758147,88.4258024959916,94.26772196091184,77.35805582055417,88.41675478159058,94.2627811109372,77.68743049757774,88.10339858715093,94.09788975789508,0.0,81.12787727198432,90.8945596953032,0.0,0.0,81.51880139936166
4,83.58659213794616,88.61654156029074,94.292958463213,79.58707493116184,88.6128332636212,94.29085051246552,79.5887231547729,88.60883338655219,94.28844829036018,79.5893993449285,88.60122770505177,94.2836831958284,79.8565178350887,88.32298466707591,94.12459741050657,0.0,83.37564430969317,91.0899000904552,0.0,0.0,83.90959647296215
5,85.92571728611586,88.85708538064101,94.3313263477095,81.38123149673982,88.85403480936769,94.32926641481444,81.38306008648492,88.85082362743759,94.3269873822762,81.38541252040724,88.84373921350463,94.32250408446536,81.59980626630961,88.6026309554827,94.1702559441606,0.0,85.06165232675716,91.33373315934448,0.0,0.0,85.69736328208933
6,88.802800595146,89.14733145891603,94.38734560731908,82.87986216677301,89.14489302185825,94.38542332838745,82.88129177131141,89.14165625150648,94.38317718010455,82.88255128433254,89.135131215853,94.3787943506302,83.0593523202197,88.93018894570386,94.23434798906852,0.0,86.40289806732865,91.61627579747991,0.0,0.0,87.15536049146245
7,91.29915050553215,89.47654918522133,94.46035950976696,84.16013725974564,89.4748016821389,94.45860295008,84.16220502122124,89.47223443084408,94.4565126066501,84.16431627782978,89.4665912181701,94.45247900056232,84.32075901916483,89.29385193856108,94.31614706574658,0.0,87.51886189550162,91.92770639330617,0.0,0.0,88.37230438189417
8,93.49180808569358,89.83554905782879,94.5500151101896,85.28067454447323,89.83332603237336,94.54824599265304,85.28222584118427,89.8313538841404,94.54633711201171,85.28452549455938,89.82682756057497,94.54250220343502,85.42219703896984,89.68261077725563,94.41490572743004,0.0,88.4592864075871,92.2591260048152,0.0,0.0,89.4012013494562
9,95.45575866541988,90.2140447897062,94.6550650391758,86.27391760164652,90.2121810652261,94.65346425124936,86.27520773342599,90.2100609909024,94.6517564648799,86.27856755617132,90.20643953739868,94.64808340520028,86.40244980886148,90.08742174178298,94.52950586024878,0.0,89.280778002109,92.59320440375124,0.0,0.0,90.29275601145936
