D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,112.1138327624318,132.18186070654096,138.2077011396372,111.99516659293316,132.16969567659265,138.20140634863023,111.86140269614636,132.15616348649812,138.19441062226244,111.58758692981434,132.1290498552538,138.18041425114862,0.0,131.242356528181,137.73716735515694,0.0,0.0,132.10580295073672,0.0,0.0,0.0
1,114.68384679357276,132.1590871192391,138.1762315906137,114.66546853648843,132.15407716427825,138.17346600124307,114.64445571321058,132.1485159737531,138.1704343154493,114.60562974797804,132.1372938518505,138.16427709320774,114.00156651907696,131.74669418855845,137.96794729067292,0.0,115.87342952440032,134.49366840709635,0.0,0.0,115.99275721440785
2,118.36152591259857,132.2071549728274,138.16173366092076,118.35751698774968,132.2024743600834,138.15903236027992,118.35120637890574,132.1971031942057,138.1560253996672,118.35054233930356,132.18647087597745,138.1499946473644,118.75140347179746,131.81747485480304,137.9568285315368,0.0,121.68850278399997,134.56841688146903,0.0,0.0,121.89137389203536
3,121.25430477763472,132.32610089472402,138.1650348359164,121.25124659416012,132.3217251742256,138.16239430965774,121.25093783219477,132.31690488833152,138.15945751127686,121.24585928836608,132.3069014257187,138.15357709915835,121.6426252689825,131.96927646825813,137.96485557665875,0.0,124.94455955808355,134.7059396892083,0.0,0.0,125.32575246908064
4,123.50015637278206,132.51134863838465,138.1863407239509,123.50103168263068,132.50719322024253,138.18380030069028,123.50222367139314,132.5027021549546,138.18091929815876,123.5019760608856,132.49413085015198,138.17520818301946,123.81146469422632,132.19126626589423,137.9921298278927,0.0,127.19254767056556,134.90138913318995,0.0,0.0,127.7169329921352
5,125.32080474790922,132.75542153413045,138.22566830493471,125.32053401603972,132.7519165642109,138.22317100008732,125.32183015442332,132.74820699588528,138.22040967881512,125.32312369409688,132.7401273912517,138.21497384267406,125.55458237360496,132.47381629455296,138.03852101861364,0.0,128.87871038619645,135.14535906610772,0.0,0.0,129.50470837826202
6,126.8432173117045,133.04985632776717,138.2828664205302,126.84475432300265,133.0469545650384,138.28050288250523,126.84556272449524,133.0431994434194,138.2777677535281,126.84558137539582,133.03564839204515,138.2724195894582,127.01392007824693,132.80481355216966,138.10350983984804,0.0,130.22012643117344,135.4280641220597,0.0,0.0,130.96270931716182
7,128.15208729337937,133.38390381012485,138.3572724581431,128.15068204409067,133.38168214344864,138.35507014004074,128.15205828340189,133.37858307254484,138.35248548952296,128.15277861620788,133.3718804287528,138.3474764777776,128.27522487552102,133.17239236318315,138.1863674741874,0.0,131.336271437779,135.7396800679729,0.0,0.0,132.17987428452832
8,129.29570913706783,133.74828807298528,138.44853604049493,129.29699791293513,133.74556113967424,138.44631249403787,129.29776165748314,133.7430411618299,138.4439032642366,129.29850672918045,133.7374223495109,138.4390780054211,129.43768573966395,133.56548000782547,138.2863452510025,0.0,132.2766762441815,136.07130534914938,0.0,0.0,133.20877084293244
9,130.31710354522824,134.13263099900735,138.55539785770912,130.31604635938376,134.13024476219255,138.5533363148087,130.31645618084778,134.12754817201153,138.55112140862929,130.31812108417486,134.12279569797187,138.54644056624244,130.41785310812472,133.97497583986743,138.40232020983066,0.0,133.09834393245916,136.4058157400145,0.0,0.0,134.10048308624002
10,131.23554832575286,134.52919607624926,138.67714802927853,131.23495699274676,134.52777796553295,138.67525955371374,131.2358055800436,134.5253417622276,138.67325211124145,131.2359281869622,134.5212119384099,138.6689478428598,131.2967301349825,134.39229343234857,138.53321010867143,0.0,133.82530743245132,136.74431996260262,0.0,0.0,134.8915409117748
11,132.07131165075538,134.93265158148657,138.81289650835865,132.0711042681708,134.93144304479824,138.810812185687,132.07181362042715,134.92914205930776,138.80896602859775,132.07279211881385,134.92538549182203,138.80469575923257,132.09725707507238,134.8133063158346,138.6774529337203,0.0,134.48110884365593,137.0857073130455,0.0,0.0,135.59622232662667
12,132.8381227521979,135.33740615210283,138.96111206664747,132.83915222151236,135.3363016905434,138.95935169599915,132.83983209541685,135.33447867234716,138.95735452492602,132.84058678231398,135.331319847252,138.95335696410274,132.8299304054771,135.23353082898257,138.83357957078547,0.0,135.0646476981596,137.42677176524035,0.0,0.0,136.22934731989142
13,133.5481425744946,135.7408822481543,139.12049582966907,133.54815788548518,135.73876740667995,139.11868629929174,133.54935386293238,135.7374069551711,139.11686151956428,133.54958746439124,135.7347211257013,139.11321263217752,133.5062745440705,135.64802374384544,139.00041092534642,0.0,135.60324181573648,137.76459250478703,0.0,0.0,136.8109658778666
14,134.20853861475806,136.1384735568714,139.2894358007233,134.20883848393,136.13729735369273,139.2879820637032,134.20927831174922,136.135840299798,139.28609375758725,134.20921131899965,136.13297068859058,139.2825479148876,134.13329665745826,136.0556089094742,139.17628440356154,0.0,136.10638211687606,138.0875084643172,0.0,0.0,137.33879676364597
15,134.8248276592442,136.52986323987218,139.4670766798211,134.82512762048984,136.5285316178878,139.4655121920296,134.82612102094853,136.52749594536292,139.4637552128621,134.82692166363762,136.52487365764063,139.46049706903696,134.80639094896384,136.4553134281611,139.36014705827765,0.0,136.57180351887155,138.4031445561692,0.0,0.0,137.82402110825618
16,135.40470504226536,136.91339250232124,139.65089545592392,135.4052333072768,136.91249060283042,139.6497236506027,135.40551409988873,136.9112452629117,139.6481021705927,135.40557182814354,136.90881516813272,139.6448652206019,135.35440164848185,136.84473049492976,139.55044270416343,0.0,137.00498690864916,138.7130479049525,0.0,0.0,138.27812477102552
17,135.95106450218407,137.28846080644965,139.83798216886225,135.951911904708,137.2873270109747,139.83670637017883,135.95156457279742,137.2858073259988,139.83526980864727,135.95201812044942,137.28353527352198,139.83239911060213,135.87046136850745,137.22460721258076,139.74571210113575,0.0,137.4224817604254,139.0160051119398,0.0,0.0,138.70512667372952
18,136.46831794427257,137.65335878784094,140.02504209888122,136.46843494857063,137.65269195322244,140.02381670932454,136.469311755583,137.6515893124203,140.02213081346852,136.46925236809528,137.6494578509451,140.01938599908055,136.35665260628187,137.5940066354434,139.9407514357191,0.0,137.8129769388641,139.31199365478614,0.0,0.0,139.093806303651
19,136.9591793938947,138.00939054358793,140.21402850585702,136.95976519903255,138.00844763456223,140.212908143974,136.96031431188777,138.0078100462919,140.21132606747065,136.9603800925506,138.0058180855108,140.2088162967995,136.81775418446082,137.95291669694606,140.13497128856667,0.0,138.18568936131308,139.60013968035545,0.0,0.0,139.4621516485246
