D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,89.59980580463444,109.62196367712444,115.6459656405093,89.48154891275016,109.61020792472792,115.64008012734436,89.34823663949987,109.59712735819932,115.63353602437272,89.07531434285704,109.57090719660548,115.62043312305153,0.0,108.70664066927226,115.19961303107176,0.0,0.0,109.61411873754504,0.0,0.0,0.0
1,93.6231332398186,109.6220339089875,115.61947342378296,93.46146809798272,109.59034442946748,115.60353390344318,93.2800020501698,109.55521471528904,115.5858286416648,92.92296448251552,109.48462995700412,115.55035984401572,85.34089230865668,107.2663675892742,114.42913309749729,0.0,82.45054358425101,104.23754162157284,0.0,0.0,82.31832262325293
2,98.5470286699772,109.74685274718357,115.62456637737014,98.47298966350606,109.7160744167622,115.608696188489,98.38741890818238,109.68146296470466,115.5910431826632,98.23168368778308,109.6125067347943,115.55575212727896,94.30282113219594,107.43783188892642,114.43958569125024,0.0,88.68094418305327,104.3628855064506,0.0,0.0,88.47316769281689
3,101.86800867618138,109.98927661633452,115.6604459321944,101.83634300263022,109.95957083190584,115.6447344165174,101.80416908277394,109.92657483987712,115.62725494052567,101.73464257873336,109.85986997219533,115.59226724566466,99.60206171439168,107.75609021870608,114.48603288847944,0.0,92.53745340776544,104.59912084844407,0.0,0.0,92.0986926154923
4,104.33456782063872,110.33654449028629,115.72707145844156,104.3163911465646,110.30802362472588,115.7116245184819,104.29610311050416,110.27646306938476,115.6942792037124,104.25252601958924,110.21407274133072,115.65971218375763,102.9410861144493,108.2221295495233,114.56818177491496,0.0,95.34999047843128,104.9282085161176,0.0,0.0,94.72011357774656
5,106.28502129965744,110.7709538137754,115.82384366008272,106.27071270670284,110.74459935433862,115.8085443308164,106.25624193376844,110.71551614759414,115.7915419552524,106.22579451465472,110.6561523670746,115.75771798463964,105.379399548504,108.7973351608342,114.68516756741292,0.0,97.63370579535436,105.33456861611872,0.0,0.0,96.8378539792745
6,107.44773822918334,111.26251271349906,115.94983236277928,107.87886479606853,111.24046549330316,115.93492860970709,107.8674481838052,111.21498168695696,115.9180945901629,107.84281818398696,111.16389216752802,115.88466025303612,107.25199021539125,109.4470056922326,114.83522587951038,0.0,99.57183194553876,105.80200151361284,0.0,0.0,98.56915846662
7,107.19227515154412,111.791823196017,116.1030600673018,109.23845419959378,111.77197961216244,116.08863026946264,109.23003980646102,111.74880432828688,116.07227020261134,109.21099855592064,111.70159785029814,116.03984244956264,108.73263288095195,110.1441516762614,115.01618941709624,0.0,101.26057801742746,106.3142383961611,0.0,0.0,100.0585522030328
8,106.07370466509678,112.35200648998722,116.28226478849209,110.41934770141872,112.33255993016157,116.26798043385432,110.4120371807376,112.31157545137908,116.2521694651241,110.39651261116492,112.26865521442286,116.22049991716064,109.9981322743916,110.86534732213914,115.22586864980204,0.0,102.78374934532944,106.85654244308118,0.0,0.0,101.38727852543904
9,105.18969712892316,112.92669473734428,116.48444667195916,111.46000434665866,112.90894009680588,116.47069574651668,111.45364162003014,112.8889880977852,116.45549385555351,111.4416835032795,112.8499553523568,116.42458286010404,111.1006838054156,111.59282714955862,115.46132368126312,0.0,104.16140649497956,107.4527305308307,0.0,0.0,102.58558842234956
