D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,80.06127172236235,100.07499607045152,106.09755986530897,79.94303221739649,100.06325770497403,106.09169173926009,79.80973925755383,100.0501964518528,106.08516694957044,79.53685557056706,100.0240148999154,106.07210265799203,0.0,99.16094494702185,105.65247914300711,0.0,0.0,100.07541840151298,0.0,0.0,0.0
1,84.08216839139666,100.07499391977984,106.07104770772152,83.92053758947058,100.043321910337,106.0551255502261,83.73910932012272,100.00821129338864,106.03743965079646,83.38214304516532,99.93766526791524,106.00200940895036,75.7916900536614,97.71988403046436,104.88197940657872,0.0,72.90548442991783,94.69517421824506,0.0,0.0,72.77596713685689
2,87.55315324103853,100.1995947892735,106.07608020348567,88.92979054849033,100.16883367801678,106.06022748111688,88.84425515106444,100.13424185140951,106.04259385972314,88.68858251902411,100.06532429340668,106.00734140355446,84.75446817364437,97.89114009896475,104.89237407927185,0.0,79.13627432993741,94.82096456261486,0.0,0.0,78.93086892052555
3,85.64100982666777,100.4416577648304,106.1118584606127,92.29074070104568,100.41196947771944,106.09616440660363,92.25858498100142,100.37899272297928,106.0787043006794,92.1890970303572,100.31232717651253,106.04375532987476,90.0534436502032,98.20905365199862,104.93872408569658,0.0,82.99164037724132,95.0571592664436,0.0,0.0,82.55641184520098
4,86.07723059590612,100.78843160999767,106.1783414612099,94.76931830746696,100.75992885940568,106.16291194605157,94.74904459744702,100.7283880172437,106.14558626274,94.70549743190156,100.66603592005411,106.11105817826102,93.3916181043442,98.6752967208874,105.02073634241528,0.0,85.80448033908071,95.38619073952228,0.0,0.0,85.17819089368352
5,87.81205757945065,101.22222792912171,106.27493024135566,96.72223032143316,101.19589114965552,106.2596486634854,96.70777151777604,101.1668270421975,106.2426659162888,96.67734840625737,101.10750295058168,106.2088807929142,95.82958451803027,99.249893085455,105.13754623571592,0.0,88.08844732307553,95.7924799806222,0.0,0.0,87.29594067934413
6,90.71088742073484,101.71252801967152,106.40069509360472,98.32900496631598,101.69049774327584,106.38580908029658,98.317599020675,101.66503390497677,106.36899513467074,98.29299108314166,101.613984294658,106.33560045138825,97.70135669163469,99.89885179119696,105.28739039087186,0.0,90.02690054594223,96.25982833547644,0.0,0.0,89.02724946179899
7,93.2253863672424,102.2410628967524,106.55366044931884,99.68724067716032,102.22123561699756,106.5392483562907,99.678834940094,102.1980798140028,106.52290839004178,99.65981233870107,102.15091335672037,106.49052025649864,99.18188743794526,100.5951994849211,105.46810270099384,0.0,91.71607523005888,96.77196817902065,0.0,0.0,90.51694599335453
8,95.43174857080471,102.80040044959232,106.7325647369344,100.8667914293111,102.78097216801817,106.71829869015966,100.8594890691042,102.76000670980936,106.70250782823943,100.84398082908632,102.7171257625422,106.67087847886704,100.44351840918392,101.31552673790247,105.67749462308502,0.0,93.23921902434256,97.314163919913,0.0,0.0,91.84567236054562
9,97.40646933231967,103.37418995478626,106.93441127081952,101.9061160886708,103.35645346760954,106.92067867705072,101.89976096067618,103.33652163314557,106.90549688319774,101.88781589970006,103.29752762219134,106.87462681847404,101.54600666295904,102.04208215255684,105.9126281443486,0.0,94.6174246614281,97.91084083882748,0.0,0.0,93.04423733964792
10,99.18375182067628,103.95127071109108,107.15737332304676,102.83518035488444,103.93607014392968,107.14421390007378,102.83130817951243,103.91778411073412,107.1296866691392,102.8198507127437,103.88220172794696,107.10006675612485,102.5205939630888,102.75981153897813,106.17072966332996,0.0,95.90276655945256,98.52383523291594,0.0,0.0,94.1342016182678
11,100.80142232497236,104.52471465250775,107.39568739785048,103.67561554395132,104.5108645409052,107.38360157109608,103.67026387467068,104.49397007487784,107.37089648407884,103.65931190154002,104.4612882656276,107.34324335508674,103.39831772878458,103.45353163126272,106.4481860177696,0.0,97.05610023741576,99.13813115623029,0.0,0.0,95.13729357708286
12,102.28534673158715,105.08768328006076,107.64260533670054,104.44291012527596,105.07495905471816,107.6313404782397,104.43799465080671,105.05984640471902,107.61868295969433,104.42780984461406,105.03021022959643,107.59331841874476,104.19430524175326,104.10951961516774,106.74172102377344,0.0,98.19059060007172,99.74775867538118,0.0,0.0,96.0805075488515
13,103.65877285580538,105.63781809228384,107.90263181861702,105.14727592858615,105.62463663815365,107.8915812416537,105.14321107006248,105.61117799546568,107.87952657982652,105.13325283831593,105.58422627756536,107.8553711606988,104.92355475580575,104.74060526836467,107.04872970578374,0.0,99.2290023915557,100.3473451131006,0.0,0.0,96.9456695617323
14,104.93548493161336,106.17011750207772,108.17293911362344,105.80023747087289,106.15904231010346,108.16276218655968,105.79566298845782,106.14639195243872,108.15094164892383,105.78595769304414,106.1210658757128,108.1276168105418,105.59535497490464,105.34684353655612,107.3658546258615,0.0,100.18334932020824,100.98210574677398,0.0,0.0,97.77724455869058
