D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,94.60973191795372,114.64738792635958,120.67195814752108,94.49139814473492,114.63555529263928,120.66599575290223,94.35800072557936,114.62238958020065,120.65936650410096,94.08490901071528,114.59600000039248,120.64609418450604,0.0,113.72697626821407,120.22051688590476,0.0,0.0,114.61952443891644,0.0,0.0,0.0
1,97.07940345050524,114.62293590705248,120.64011235975518,97.0705502085612,114.6199266110518,120.63851525803292,97.06019546143632,114.61657952762113,120.63678131776255,97.04248401003736,114.60979206079725,120.63320735605669,96.8636554061034,114.3534744296024,120.51285952498024,0.0,99.5058170916958,117.64823911036429,0.0,0.0,99.67565603346428
2,100.65946199751046,114.66545514133917,120.62419653308464,100.66027223223772,114.66274153073516,120.62266474832424,100.65940936736152,114.6595696804356,120.62095499176613,100.66933683438546,114.65331464379388,120.61750662293696,101.2746544470352,114.41653734007753,120.5002660941549,0.0,105.24511977737548,117.71674345822542,0.0,0.0,105.52585238214532
3,103.4973138263272,114.77542117539625,120.62513628047424,103.49701632073042,114.77297155184046,120.62366087018128,103.49974037510091,114.77028941870756,120.62201667642874,103.50080705936593,114.76457740441066,120.61871324894408,104.0160814703351,114.55557220812022,120.50568128572375,0.0,108.39957482915511,117.84296827691789,0.0,0.0,108.92410889962962
4,105.70398403729205,114.9487789203789,120.64314965633496,105.70686467200376,114.94650018471096,120.64176641974042,105.71028709053584,114.94408933329308,120.64017667878451,105.71453879911724,114.93964436695208,120.63703287757532,106.10997857724008,114.76076974307314,120.52922957365666,0.0,110.55920813193478,118.02312142447722,0.0,0.0,111.27460047512466
5,107.49266525885128,115.17871209448218,120.67829087535696,107.49407284752807,115.17699865946356,120.6769484938256,107.49720070969845,115.17527337023716,120.67546800431133,107.50216788817607,115.17119128843136,120.67257695550371,107.8084294138806,115.02349930844416,120.57082528723367,0.0,112.15980837798244,118.24850197206676,0.0,0.0,113.0072266539612
6,108.98705723701364,115.45782798042455,120.7304560380608,108.99005263278406,115.45655295528545,120.7292349845135,108.99248549697116,115.45463607192904,120.72777761564352,108.9957658079154,115.45075625840376,120.7249665727943,109.2394909320533,115.33274310270112,120.6300270491744,0.0,113.42242974416622,118.51005729157596,0.0,0.0,114.41954854296851
7,110.2702066553084,115.7760058642919,120.79906763613484,110.27021867642452,115.77532475923836,120.7979928307598,110.27308921099063,115.77397171205556,120.79667099292752,110.27681670951816,115.77077758540224,120.79416752142708,110.48255212977766,115.67760376734245,120.70619613775642,0.0,114.46734470648644,118.7986995176342,0.0,0.0,115.5930097014212
8,111.38966262136982,116.12410988658124,120.88382986975512,111.39226353139212,116.12289067918393,120.88273086313916,111.39447271252249,116.1220293605663,120.88156709747668,111.39809819669892,116.11974628491087,120.87922521082275,111.58798635364884,116.04780903896511,120.79867345297038,0.0,115.34126928447384,119.10619396826216,0.0,0.0,116.5762316123941
9,112.3878100061321,116.4922105462244,120.98359885925228,112.38810205410049,116.49126307727732,120.98264487234022,112.38994041051362,116.49017275231073,120.9816562448258,112.39441027399482,116.48859945075618,120.97943623276184,112.55797944460885,116.43482744465128,120.90645098455715,0.0,116.10305448983708,119.41400445801683,0.0,0.0,117.42355938416304
10,113.2837722179609,116.8728394277778,121.09773434564798,113.28460971538354,116.87277117055548,121.09693532427688,113.28678156115458,116.87187419757691,121.09613368299968,113.28974124030272,116.87078651591196,121.0942507992749,113.42889866235596,116.83051321740486,121.0285530656181,0.0,116.77286001445262,119.72515590749056,0.0,0.0,118.17243058785655
11,114.09757196902012,117.26079934131302,121.22553592150447,114.0988220837992,117.26088812682951,121.22450222274529,114.10107359773896,117.2600699450499,121.22379833266064,114.1050816684256,117.25923974085774,121.22190462793222,114.2230101139729,117.23119272707794,121.16354969384886,0.0,117.37930431154972,120.03933963663494,0.0,0.0,118.83688423954284
12,114.84282206291282,117.65062334762332,121.3657593018492,114.8453240585093,117.65077323094349,121.3650238381127,114.84759538249466,117.6503702815829,121.36416866853128,114.85147453162342,117.6500260429081,121.36244730134077,114.95042465676076,117.6328208469944,121.31008806583198,0.0,117.91612656981908,120.35362457631676,0.0,0.0,119.43027615357737
13,115.5315491148222,118.03973724893952,121.5169058734618,115.53312668358936,118.03887841160144,121.51611526869566,115.53595761647613,118.0388830552996,121.51541439485877,115.53944196066948,118.03891775288528,121.5140052522062,115.62237736482548,118.02984914713888,121.46707990800782,0.0,118.41269092149092,120.6653340708829,0.0,0.0,119.97556280623208
14,116.1708889008337,118.4236096038608,121.67745186239937,116.17280994725648,118.42362796744476,121.6769907849308,116.17497681762764,118.42350693279764,121.67622004190146,116.17829892718603,118.4232989201629,121.67488995556104,116.2456852918767,118.421031704464,121.63297391460786,0.0,118.87788851176956,120.96149556917304,0.0,0.0,120.46736274677764
