D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,82.56545274402635,102.59574241043964,108.62013500557624,82.4471660068428,102.58395681274718,108.61421964702774,82.31382062926637,102.57084314189096,108.60764243978348,82.04083230444613,102.5445569521219,108.5944735102479,0.0,101.6783444147552,108.17170740706952,0.0,0.0,102.57808130773915,0.0,0.0,0.0
1,85.033859708687,102.57123807238324,108.58827590907994,85.02504497424452,102.56827596714432,108.58672586697207,85.01473244511027,102.56498087438464,108.58504404489878,84.9971019208649,102.55829709697424,108.58157352523918,84.8036149505822,102.30479924023832,108.46403952056691,0.0,87.46409879459192,105.60682211831336,0.0,0.0,87.63444931946555
2,88.61137504506948,102.6135988873256,108.57231967927618,88.61221932289733,102.61093254113646,108.5708351272594,88.61139449892762,102.60781334847836,108.56917761868884,88.62138665482406,102.60166252461462,108.56583294967042,89.21461624057937,102.36772382188926,108.451414178987,0.0,93.20338915297626,105.67531728686642,0.0,0.0,93.4846435266582
3,91.44636195793296,102.72329979755033,108.57319155895848,91.44610119564597,102.72089808955654,108.57176355324928,91.44886045817526,102.71826882579246,108.57017179182613,91.4500011428767,102.71266249099855,108.56697253307856,91.95605325803774,102.50652838677088,108.4567757045833,0.0,96.3576314224802,105.80153775276636,0.0,0.0,96.88289937658756
4,93.65006455830236,102.8962890049562,108.5911090825928,93.6529822889826,102.89405931049414,108.5897734737533,93.65644289104604,102.89170241286384,108.58823661494634,93.66077295504088,102.88736377423714,108.58519766939736,94.0499608816082,102.71140536504488,108.48024830895685,0.0,98.51725722224536,105.9816849007038,0.0,0.0,99.23337804063031
5,95.43572702218914,103.12575612399156,108.62612632699478,95.43717913331976,103.1240923014466,108.6248321159126,95.4403501808767,103.12242148957434,108.6234048632781,95.44540378779598,103.11844881026126,108.620619320562,95.74842018761636,102.97373493395642,108.5217461853254,0.0,100.11785240489196,106.2070579147332,0.0,0.0,100.96600393111414
6,96.92707940215011,103.40431700987116,108.67813925494464,96.9301212986049,103.40309230728334,108.67696676285364,96.93260381282649,103.4012320244792,108.6755633743894,96.93598417900236,103.39746468240816,108.6728592569417,97.17949195642026,103.28250533988768,108.5808282348382,0.0,101.38046833180772,106.46860428912454,0.0,0.0,102.37832570488432
7,98.2071727704204,103.7218586110054,108.7465711460102,98.2072440083292,103.72122871866146,108.74554535197726,98.21016845528466,103.71993345790511,108.74427803919204,98.21400582248552,103.71685505758278,108.74188251538878,98.42256050516798,103.62682747567445,108.65685607025924,0.0,102.42537767591736,106.75723630423298,0.0,0.0,103.55177932161509
8,99.32357312503416,104.06925403317057,108.83112590032056,99.32623190774244,104.06808935571456,108.83007687299532,99.32850228545144,104.06728727713914,108.82896824742886,99.33224903822452,104.0651230009537,108.82673591826898,99.52021252669088,103.9964379523594,108.74917077965888,0.0,103.2993030271719,107.06471941512795,0.0,0.0,104.53500126253478
9,100.31864868831818,104.43658599174212,108.93066121165408,100.31901140357787,104.43569484699992,108.92975784974112,100.3209178256727,104.43466682377954,108.92882504997024,100.32551755725544,104.43321599999187,108.92671648451596,100.49021277192284,104.3828132176358,108.85676502550636,0.0,104.06108297557304,107.37251112959665,0.0,0.0,105.38232381053128
10,101.21154193288716,104.81639512433856,109.04453696727074,101.21245562302389,104.81638373928716,109.04378928708876,101.2146985568982,104.81555137112964,109.04304423675993,101.21780469120536,104.81459049592898,109.04127439225256,101.36113885199616,104.77781671159812,108.97866365156382,0.0,104.73058902283204,107.6836493944201,0.0,0.0,106.131193366741
11,102.08536369496588,105.20349027539947,109.17205486357854,102.02360252698826,105.20363808507912,109.1710739743513,102.02593414980711,105.20288715390912,109.17042751457498,102.03009982106684,105.2021887400922,109.16864790597438,102.15525664347014,105.1777802908532,109.11343786544968,0.0,105.3370344025493,107.99781914251696,0.0,0.0,106.79564130224853
12,103.064040660205,105.59241289135277,109.31197003399078,102.76703573296628,105.5926242373435,109.3112879425011,102.76939334727464,105.5922904842365,109.31049188230868,102.77344313761915,105.59208264456257,109.3088880329696,102.8826766948326,105.57866294543874,109.2597359633088,0.0,105.87385243645332,108.3120893879795,0.0,0.0,107.38903342432096
13,104.11113136183336,105.98059209055428,109.46278588425098,103.4517736319985,105.9797998415135,109.46205005085508,103.45469458016944,105.97987566016072,109.46140936668996,103.45836411267744,105.98005171073252,109.46011982248044,103.55463371813464,105.97492382314164,109.41647025061688,0.0,106.37041803327882,108.62378357362934,0.0,0.0,107.93432029877869
14,105.2141788729984,106.36350582412906,109.62298037371572,104.08838650870646,106.36359137359896,109.62257469321126,104.09065287916302,106.363544851501,109.62186578043644,104.09417403694376,106.36348480051336,109.62065808081093,104.17794434702876,106.36531903262684,109.58209091807016,0.0,106.835616861117,108.91992355438695,0.0,0.0,108.42611427612768
15,106.32916737527688,106.7407663741814,109.79174212721117,104.68086067799146,106.74068148552924,109.79122419624302,104.68374077283224,106.74101760910472,109.79063201650132,104.6882514396853,106.74114805546488,109.78968183699108,104.77495429854706,106.7488059057468,109.75561351275462,0.0,107.26618756805114,109.20957210517882,0.0,0.0,108.8764435225065
16,107.43463507213312,107.11070342077971,109.96705968103788,105.23726090742444,107.11101724570746,109.96689470061288,105.23954555223756,107.11113300527764,109.96640667257029,105.24351055809028,107.1114116648473,109.96542847463722,105.32020413579733,107.12297044334149,109.93557163843415,0.0,107.6673293356358,109.4944528609612,0.0,0.0,109.29815217842344
17,108.50678800127604,107.47267559449573,110.14883414553933,105.7603826861229,107.472754303609,110.14848895736034,105.76216123434014,107.4725919302446,110.1480909699271,105.76668334534055,107.47299578439872,110.14729528509116,105.83384236982712,107.48843540743827,110.12125285478932,0.0,108.05324585074774,109.77344618155048,0.0,0.0,109.69495254015727
18,109.51181876748858,107.82497956235764,110.3351946416036,106.25349944791792,107.82550181502616,110.33491581788016,106.25654598259032,107.82573316012208,110.33428708123428,106.2607663195079,107.82625427696505,110.33364340785982,106.31789661418496,107.84421624290356,110.31184728506886,0.0,108.41708765373303,110.04652116652204,0.0,0.0,110.05266032433792
19,110.44712638167324,108.16882929261106,110.52531795468536,106.72147338663709,108.16908121643118,110.5250913791066,106.72431053028964,108.16975689960094,110.52449880890666,106.72884726547248,108.17040227614032,110.52397596755316,106.77708941729406,108.19022750031816,110.50592614954246,0.0,108.76538857185103,110.31270756732016,0.0,0.0,110.3919794317359
20,111.31065315875136,108.5074850533518,110.71813013207144,107.16559392408313,108.50716064256804,110.7179415591035,107.16841619358,108.50721863397806,110.71772098231294,107.17372986510306,108.50740035893868,110.71728730888417,107.2292329928192,108.52703780663744,110.70260459368076,0.0,109.09773970238275,110.56544013923605,0.0,0.0,110.71545662716728
21,112.09961948560908,108.83655810579197,110.91332122891262,107.58820412448436,108.83635083357365,110.91315665792467,107.59112875308683,108.8365119837621,110.91296376100394,107.59649317152252,108.83603503409417,110.91258777663565,107.65705842710284,108.85388108177666,110.90103633624209,0.0,109.41529655861277,110.81338196284582,0.0,0.0,111.02406700777708
22,112.79482396780884,109.15613413924945,111.10959166628282,107.99163224400442,109.1560656377492,111.1094373822547,107.99469491167672,109.15634810989177,111.1096559768386,108.00016365012505,109.15652761391732,111.10930698939056,108.0550744610421,109.17200052302034,111.10001254616247,0.0,109.72308782511368,111.05566343873944,0.0,0.0,111.31634300282344
23,113.42835399845096,109.46705706305976,111.3068403443344,108.37798302245868,109.46715183991168,111.30668317016368,108.38113675796698,109.4675770790136,111.30692321624072,108.386599432286,109.46754016443847,111.306571603969,108.44490017862982,109.48062717731246,111.29996941412752,0.0,110.02015056369282,111.29235192634457,0.0,0.0,111.58774963678763
24,113.9931577295913,109.7697635508132,111.50429358048122,108.74707606918908,109.7700488672195,111.50434444010564,108.75082092876228,109.76963056149047,111.50436845152252,108.75662154832814,109.7698856362828,111.503985947632,108.81010202635645,109.78104813639077,111.49942271277196,0.0,110.30589847781812,111.52449771309698,0.0,0.0,111.84893689646287
25,114.4977559398314,110.06406777063222,111.70168496659376,109.10157850714144,110.06404437571275,111.70148486151488,109.10575545358428,110.06430385747248,111.7012554688884,109.11149683817612,110.06437637414685,111.7012863394695,109.15989759225542,110.07532047476572,111.6986267876946,0.0,110.58292563024716,111.75112818701692,0.0,0.0,112.10063883078236
26,114.9444236846762,110.35005005393708,111.8978951178052,109.44218354219583,110.35025657213524,111.89815186586596,109.44589435996326,110.35016617462186,111.89787992361634,109.45227627457078,110.35062229717698,111.89785197991002,109.4964330981448,110.36218554395506,111.89659013203348,0.0,110.85159058532432,111.97351757676356,0.0,0.0,112.34361465425246
27,115.3459435888183,110.62864800161796,112.09331326988163,109.76913778764936,110.62854184174482,112.09354521094342,109.7733505087127,110.62866297130496,112.09347878656436,109.7790173381089,110.62899187144096,112.09336839425352,109.8210409873873,110.64149608006966,112.09382070384744,0.0,111.11362260102752,112.19067753887168,0.0,0.0,112.5788171624787
28,115.70366272687778,110.89938386013444,112.28748592529436,110.08349627131868,110.89955409459009,112.28768330899612,110.0871698684613,110.89992065154652,112.28756371533572,110.09347938455238,110.90014302587036,112.28762077996302,110.1422723267676,110.9133724688486,112.28918418740626,0.0,111.36847757740256,112.40129223242435,0.0,0.0,112.80663243261267
29,116.0139490192171,111.1637659728767,112.48001515960571,110.38449098058196,111.16362560003336,112.48016893788537,110.388817495899,111.16365064754277,112.48027020838312,110.3955813389691,111.1644124418915,112.48021440737053,110.44406894430152,111.1775373040084,112.48286228664766,0.0,111.61533807476414,112.60741454059225,0.0,0.0,113.023189268396
30,116.47990068214057,111.42079430452506,112.6711558246101,110.67387479250232,111.42098180509882,112.67096088450911,110.67894630621126,111.4209782183598,112.67100149386825,110.68722574049988,111.42170777140092,112.67111018807388,110.74508919005544,111.43500719193015,112.67460421325757,0.0,111.85616167198144,112.8094748979889,0.0,0.0,113.23112045604556
31,117.01623325400564,111.67147089545573,112.86008821564648,110.95219969661314,111.67169024393536,112.86013000960176,110.95881677292031,111.6720073135293,112.86010105166132,110.96895059320732,111.67206596445348,112.86007232588624,111.02743030064582,111.68614997857904,112.8645219355198,0.0,112.09232404273548,113.00791032289892,0.0,0.0,113.43387180519524
32,117.53330691638556,111.9160340399774,113.04692446247938,111.221710939,111.91595509825792,113.04689919898472,111.22961086516884,111.91628591326857,113.04711368446624,111.24149042635356,111.91669513180496,113.04725197016104,111.30114224577198,111.93085425814051,113.05220932709322,0.0,112.3224815642032,113.2026018740057,0.0,0.0,113.63125013448844
33,118.03622270258847,112.15450572817964,113.23156159257078,111.48245232412864,112.15483910752646,113.23179607248989,111.4919271556845,112.15484160354696,113.23193761711848,111.50601967318194,112.15529988092813,113.23191931131942,111.57336587887906,112.16941791243993,113.2376049490191,0.0,112.5454801582756,113.39340418325378,0.0,0.0,113.82391726795288
34,118.5252424617256,112.38737868815362,113.4143144935066,111.7350620732353,112.38742577808011,113.41448127407084,111.74593423554636,112.38746406959312,113.41454290831282,111.76228817792808,112.38800619923256,113.41469932963048,111.83125349971812,112.40226544256464,113.42105120491436,0.0,112.76366998813704,113.58102843507392,0.0,0.0,114.01186690832884
35,119.0024618600498,112.61453285617807,113.59454702817322,111.9798090367188,112.61467072785874,113.59464050934407,111.99272902751191,112.61476248200408,113.59497383230584,112.0109492960724,112.6154235324844,113.59495894417884,112.08784399820598,112.62960245091747,113.60161482148138,0.0,112.97844329708614,113.7650289813669,0.0,0.0,114.195681803664
36,119.46571787101333,112.83669689321984,113.7727126254086,112.2175082665374,112.8369442605778,113.77272744375496,112.23186028907293,112.8371075022288,113.77298079055078,112.2523898547575,112.8375318224382,113.77315261899923,112.3310673484708,112.8517274651019,113.78009245435854,0.0,113.1862533503172,113.94583201193151,0.0,0.0,114.37527917829112
37,119.91747985395664,113.053541511479,113.94885659667652,112.44778502588946,113.05391820084397,113.94902523545832,112.46426316941864,113.0541722200394,113.94883392517973,112.48667378533024,113.05437502129573,113.94871563175003,112.56760281623252,113.06866467660592,113.9563333714736,0.0,113.3897765879192,114.12326678793389,0.0,0.0,114.55100993019892
38,120.35693385412202,113.26600884093702,114.12417060998932,112.67123476884632,113.26611783426472,114.12406795787264,112.68919666841,113.26606620143572,114.12418341387112,112.71439294105126,113.26647839363268,114.1240520860531,112.80430965378604,113.28049568349684,114.1298333500397,0.0,113.58923930416228,114.2977774885378,0.0,0.0,114.72321004154637
