D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,90.63792967418225,110.67338652738866,116.69790468273524,90.51961295078527,110.66157094348743,116.6919593379466,90.38623437454726,110.64842407396756,116.68534893205764,90.11318002793818,110.6220718624127,116.67211398072148,0.0,109.75402917230926,116.24751772436122,0.0,0.0,110.64872443405103,0.0,0.0,0.0
1,93.26082654616783,110.6512895292962,116.66657283988977,93.23656369322876,110.6455284167092,116.66360441853708,93.20895382030118,110.6391317697329,116.66034332196708,93.15702366849462,110.62622264749731,116.6537194056547,92.14404403217108,110.17757839202672,116.43752446550184,0.0,93.73636294802,112.63176145642248,0.0,0.0,93.8317036719362
2,96.97602499861352,110.70171449302552,116.65267522206636,96.96929134815326,110.69630839426064,116.64977253986793,96.9598908115662,110.6901201527,116.6465383622671,96.953119514478,110.67784919068052,116.64004512405484,97.10902148078144,110.2523702602374,116.42714726321158,0.0,99.59314945115312,112.71020166802865,0.0,0.0,99.7567784167151
3,99.87432318231356,110.8244032367874,116.65697138222195,99.86999907143496,110.81933915361049,116.65413497069714,99.86824263613852,110.81374915722392,116.65097680207462,99.86024617834862,110.80218609599336,116.64464387042383,100.09909523968324,110.41079685459624,116.43650858297786,0.0,102.90468119301634,112.85451103736524,0.0,0.0,103.21089517397616
4,102.11402773902012,111.01446273383128,116.67965440262792,102.11420885884108,111.00966744627628,116.67692682782288,102.11459107882494,111.0044611034897,116.67383087972972,102.11271008809793,110.99445890122406,116.66768287007991,102.31818087327476,110.64156442290664,116.46569268344564,0.0,105.20292463361864,113.059147455765,0.0,0.0,105.62457563173464
5,103.9231163597084,111.26402912435208,116.72071555167112,103.92251328784351,111.25995354473277,116.71803922181311,103.92338871710618,111.2556055443399,116.71507512020372,103.92382297506178,111.24622344624446,116.70922725218598,104.09128476633136,110.9343445226773,116.5145388592384,0.0,106.93874298570462,113.31427921211436,0.0,0.0,107.44331656879449
6,105.4310834385676,111.56406061503657,116.77997134717964,105.43251911694324,111.56070021042532,116.77744285609155,105.43318363862696,111.55641715512498,116.77451601030836,105.43290006084598,111.54779709541616,116.7687782532064,105.56963619114634,111.2763232958506,116.58247836377238,0.0,108.32656981305487,113.60967883306316,0.0,0.0,108.92696574868027
7,106.72377573885764,111.90347022335322,116.85670956272234,106.72249815663322,111.90086648872816,116.8543589954924,106.72393178592048,111.89732369598076,116.85160040629908,106.72476004420174,111.88971280534012,116.8462377968501,106.84325861907818,111.65505464197696,116.66872531712444,0.0,109.48512033459424,113.93507802409842,0.0,0.0,110.1688614316864
8,107.85017226187584,112.27289330164528,116.9505413233931,107.85170781701436,112.2698464498835,116.94818308196923,107.8527091198944,112.26696727094678,116.94562037552932,107.85390435446502,112.2606088983406,116.9404771588248,107.96841705192304,112.05900057379876,116.77247326860244,0.0,110.46576811565112,114.28117325250672,0.0,0.0,111.22388243698036
9,108.85353731927924,112.66175208986796,117.06014421602464,108.85290623534482,112.65912075723612,117.05796855864205,108.85370823572046,112.65614051169472,117.05562295284332,108.85610114359136,112.6508135760042,117.05066333064718,108.9554660254122,112.47874121013274,116.89252824471627,0.0,111.32396599293352,114.63195423403396,0.0,0.0,112.14128457947744
10,109.75345959434658,113.06220542704249,117.18476364107056,109.75336662630087,113.0606210108238,117.182783399347,109.75478025104564,113.05798126570171,117.18067000310272,109.7559241033301,113.05343636498584,117.17613582089972,109.83973314443048,112.90546498835695,117.0277413436554,0.0,112.0839124147467,114.98718207432712,0.0,0.0,112.95683278702155
11,110.57032733840488,113.4688813992547,117.3234087450846,110.57071612792988,113.46757501482593,117.32126860641532,110.5720110186332,113.46514715704744,117.31936343130027,110.57413718318952,113.4611276823668,117.31491926225029,110.64461350410446,113.33482942714748,117.17647218267392,0.0,112.77018345433927,115.34519106630528,0.0,0.0,113.68511955389388
12,111.31796471463343,113.8761746747224,117.47440571273071,111.31965598142396,113.87503743047976,117.47261677211286,111.32102611763337,113.87316336518852,117.4705805937942,111.323142466638,113.86988945782674,117.46649308018316,111.3808638312168,113.7621591757932,117.33718261602188,0.0,113.38318937667798,115.70260647466688,0.0,0.0,114.34177248095897
13,112.00855761788928,114.28153287005784,117.63654653314,112.00935241718616,114.2794431923647,117.6347298507399,112.0113212532802,114.27810318180975,117.63289347677586,112.01312665122236,114.27544222544,117.62920916738126,112.06020386365576,114.1828404260767,117.50863820306074,0.0,113.94833445647774,116.05635798295812,0.0,0.0,114.94490502942004
14,112.6493495421144,114.6803772117906,117.80817572832515,112.65050631656857,114.6792893967944,117.80674372691644,112.6518330279182,114.67791867230264,117.80486841165536,112.6535334349672,114.67520496289988,117.80133950259088,112.6897691658663,114.59575843382954,117.6891135681822,0.0,114.47544405696092,116.395932899868,0.0,0.0,115.4943727700664
15,113.2459310930858,115.0724415422659,117.98841230944872,113.24716904749368,115.07125509344448,117.98689187461584,113.24911926804836,115.07036969778336,117.98517640676968,113.25183795636188,115.06802996508269,117.981992029808,113.29947219896604,115.00000350309986,117.8775153450882,0.0,114.96316981747852,116.72777199277748,0.0,0.0,116.00065095850113
16,113.80595176804913,115.45611267190668,118.17510540108452,113.8074875040047,115.45541064582731,118.1739923817142,113.80883362370484,115.45437581738952,118.17242320751664,113.81100548912022,115.45234889478128,118.16927910466312,113.8493904452243,115.39321751364214,118.07223991712698,0.0,115.41710134567914,117.05326254178416,0.0,0.0,116.4743060382488
17,114.33237756908038,115.83083669504995,118.36815256584158,114.33429406346004,115.82995508986636,118.36687958014106,114.33511747645562,115.82870420647124,118.36544128403058,114.33783669208616,115.82695033793266,118.36256143324916,114.36713129023538,115.77622680082489,118.27229807200702,0.0,115.85145202529478,117.37113304709584,0.0,0.0,116.91958816850152
18,114.82961224104898,116.19495176376054,118.5655741819443,114.8308970609784,116.19458597771953,118.56440285936588,114.83297673276182,116.19380704143364,118.56275522413696,114.8353640303151,116.19230395167752,118.5601058789599,114.8548140190115,116.14815167785612,118.47648183051624,0.0,116.25920671911808,117.68136666285277,0.0,0.0,117.32738784035786
19,115.30039920293164,116.5498013925436,118.76651252943,115.30220131395184,116.54920829906294,118.76542713933488,115.30404254476642,116.54894603754836,118.76385262530908,115.30670764901676,116.54768807692795,118.7613992162855,115.31725515338084,116.50904051838585,118.68383790895112,0.0,116.64772714587804,117.98318866483068,0.0,0.0,117.71365220692404
20,115.74804569771156,116.89779346694829,118.9698502238277,115.74951133944622,116.89673894124682,118.96883478720822,115.75130369094585,116.89598726548309,118.96768630281608,115.75469888232122,116.89454709016842,118.96539349785024,115.76737443244072,116.85960604338834,118.89343579414032,0.0,117.01693439842091,118.27098198628748,0.0,0.0,118.08130276398488
21,116.18787973535804,117.23552566660874,119.17527944631613,116.17519162463428,117.2346291224297,119.17431826559874,116.17704729197727,117.23402535950837,119.17323121133428,116.1804309968034,117.23199349233278,119.17106368024268,116.20297695996194,117.1991570034887,119.10439277663804,0.0,117.36835134758832,118.5523922012502,0.0,0.0,118.43145068086812
22,116.64726510301756,117.56319203978543,119.38145341779214,116.58159202044943,117.56247182403742,119.38053098399956,116.5835414475604,117.56203040890756,119.37990707205118,116.58695859881236,117.56074858039858,119.3778302941707,116.60290413495142,117.5290775986408,119.31544791137352,0.0,117.70746908660168,118.8264721786045,0.0,0.0,118.76360494016214
23,117.12142065519568,117.881703611349,119.58828809293864,116.97083952142238,117.88118143362836,119.58738953529136,116.97283037525315,117.88092063043256,119.58681739960872,116.97616290291332,117.87948645608542,119.5847978877782,116.99916447762234,117.84865127609616,119.52708812376564,0.0,118.03345284074533,119.09334703266848,0.0,0.0,119.07477703707396
24,117.60450347241112,118.19154667035464,119.79499391906714,117.34276438914632,118.19124737627904,119.79433879493553,117.34529682030164,118.19015449620092,119.7935687436657,117.3488893387506,118.18908230109118,119.79157450671028,117.36587844409368,118.1592816809884,119.73776758968071,0.0,118.34584993991264,119.35424755698168,0.0,0.0,119.37358271212472
25,118.09135519844703,118.49256543700136,120.00131384761792,117.70007903194757,118.49197571714384,120.00042092606664,117.70299189226134,118.4916049133315,119.99941336152794,117.70645373671655,118.4904034065758,119.99790618654173,117.71702343357072,118.46246522763867,119.94778154371886,0.0,118.64760769494718,119.60812994254916,0.0,0.0,119.6608852380706
26,118.59820941033624,118.7848729828149,120.20610052187904,118.04353704853143,118.78454138538643,120.20570767942316,118.04593087780133,118.78383897278444,120.20468210669198,118.05000293115783,118.7830818880944,120.2031656319165,118.054771135562,118.75738912925452,120.15611090816648,0.0,118.9392443549797,119.85647177012596,0.0,0.0,119.93759689650676
27,119.10626454150642,119.06945437239762,120.40978214198262,118.37350628752893,119.0688244895682,120.40938524524678,118.376376967517,119.06836200637758,120.40859893217704,118.37976596293171,119.06752255896264,120.40704622099032,118.3804734676568,119.044266210052,120.3633155453111,0.0,119.22273859569484,120.09826075645744,0.0,0.0,120.20484492556884
28,119.61448786375604,119.34584520470204,120.61190593247736,118.69128736137245,119.3455167995615,120.61149382392928,118.6936098948675,119.3453265683416,120.61067582320425,118.6977363198462,119.34442198630472,120.60934469638669,118.70687596665204,119.32325633058812,120.56822849154663,0.0,119.49761975438956,120.33223607529078,0.0,0.0,120.46309243670056
29,120.12017485504548,119.61560581286857,120.8120773227033,118.99644010558558,119.61497817035836,120.81163961459563,118.99937597385129,119.6144592994935,120.8110736506813,119.00388518784332,119.61414505858816,120.8096699419316,119.00957523897225,119.59410775273076,120.77106533579874,0.0,119.76276344678443,120.56052537205846,0.0,0.0,120.70936847909492
