D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,123.88754886559488,143.95557680970404,149.9814172428003,123.76888269609624,143.9434117797557,149.9751224517933,123.63511879930944,143.9298795896612,149.96812672542552,123.36130303297742,143.9027659584169,149.9541303543117,0.0,143.0160726313441,149.51088345832002,0.0,0.0,143.8795190538998,0.0,0.0,0.0
1,127.92141514727692,143.95600504408134,149.9550168856501,127.75939012466296,143.92390476086763,149.93866781566064,127.57753005243316,143.88832325457153,149.92051028230495,127.21973697027076,143.81684196767978,149.88414742102032,119.74308256964184,141.5761782513908,148.7404713098098,0.0,116.7186722920324,138.50340985615466,0.0,0.0,116.58261965247397
2,132.8660007699629,144.08190765279045,149.96038869343542,132.7916098661757,144.0507165868784,149.9441074238107,132.70564759905932,144.0156472162107,149.9260008820623,132.54922514001203,143.9457877904257,149.8898132623654,128.70490265270487,141.74851444829542,148.75112898128512,0.0,122.94902403569434,138.62872294597736,0.0,0.0,122.73745758848662
3,136.21020594145355,144.3261444706088,149.99673660398392,136.17813772191923,144.2960191176717,149.98061225596746,136.14556327776086,144.26256113541865,149.96267735107008,136.07521150885722,144.19493790167283,149.92678864207517,134.00417194322264,142.06822399982138,148.7979210242985,0.0,126.80716383704689,138.86500498203878,0.0,0.0,126.36298020541696
4,138.70064170088904,144.67593087346893,150.06402349511498,138.682027996749,144.64697945047692,150.048161383769,138.66128081575886,144.61494587371513,150.03035666279197,138.6167749604457,144.55162558829443,149.99488217883393,137.3432958022137,142.5361832764881,148.88055614867105,0.0,129.61966273478478,139.1941570645685,0.0,0.0,128.98439636385305
5,140.67536206730605,145.1135227240999,150.1616509106846,140.66052419103644,145.08672964304063,150.14593163498273,140.64551860701434,145.0571652504647,150.1284662747172,140.61400773450555,144.9968415411521,150.09372813324163,139.78164284141533,143.11391028267357,148.9981703615378,0.0,131.90334621160932,139.60059813785546,0.0,0.0,131.1021354819655
6,142.30285423651267,145.60894546611553,150.2886894874482,142.29305191897387,145.5864498485074,150.27336182286308,142.28101252876672,145.56046497223124,150.2560583047695,142.2551390231151,145.50838398394578,150.22169730589744,141.65432313384628,143.76656307630827,149.14899738476586,0.0,133.84143097909163,140.06812730278574,0.0,0.0,132.83343929075767
7,143.68790027179432,146.14259017390623,150.44315613261645,143.67705858804248,146.1222864508405,150.4282978241273,143.66795074768058,146.09859578968022,150.41146286195672,143.64751583062912,146.05036345504186,150.37809817976614,143.13496358324304,144.4670993654747,149.3308676574268,0.0,135.53012284417105,140.58047425980524,0.0,0.0,134.32279490773556
8,144.8890163622226,146.70759626261383,150.62379075324554,144.88247777543447,146.68766071700242,150.60906949244523,144.87437847841036,146.66614407752465,150.59277749793253,144.85729677984497,146.6221635298775,150.5601562332988,144.45778245628549,145.19203690420056,149.54159030992594,0.0,137.05329702204114,141.1229006931455,0.0,0.0,135.6515210117878
9,145.9555778050297,147.2875123941027,150.82758246687607,145.947678164458,147.2692497624718,150.81338824144385,145.9404343036223,147.24873733010878,150.79769845268805,145.92677749784923,147.20860460083838,150.76581856253105,145.5603185012462,145.9235598909886,149.77822098870448,0.0,138.43088472681856,141.7191462685396,0.0,0.0,136.8497986917912
10,146.91015423064374,147.8711040959191,151.05270225014897,146.9026502589572,147.85536815591047,151.03907408519197,146.89782952784697,147.8364779229563,151.02403125163872,146.88445395157763,147.79971205242668,150.99338584485653,146.53493221414644,146.64654097251147,150.03798106328935,0.0,139.7202219512491,142.3324179463515,0.0,0.0,137.93984485460822
11,147.77564737005338,148.4513947525536,151.29400101387918,147.76900871727574,148.4369871009635,151.28143313443596,147.76259752369083,148.419461928673,151.26820419236913,147.7495663749503,148.3855463059755,151.23888099352024,147.4126650926052,147.3462624164856,150.31724666297393,0.0,140.87360740949052,142.94700888938038,0.0,0.0,138.94256041782023
12,148.56729895736936,149.0214796132223,151.54345418823547,148.56225563652006,149.00817326557555,151.53170123982252,148.55619307571197,148.99240875277337,151.51850452013056,148.5437513026957,148.96149105744718,151.4920724365042,148.20864671770485,148.0079276832181,150.612732042262,0.0,142.00734661991476,143.55694739657324,0.0,0.0,139.88578252924407
13,149.29842713947156,149.57897462514802,151.80619621131126,149.29254312669624,149.56516520341782,151.79464452034668,149.28726381111412,149.55103310935152,151.78204012561616,149.274857498833,149.52274915374943,151.75679657727616,148.93787718541518,148.64484251919097,150.921826457817,0.0,143.045831776763,144.1568586493983,0.0,0.0,140.75095381916412
14,149.97695864252293,150.11880523152706,152.0793836559843,149.9714799118363,150.10709172034856,152.06869886913873,149.96557424796657,150.09373550514897,152.05631340123418,149.95323481661825,150.06701325194456,152.03187420143257,149.60964639230446,149.2570468230803,151.24115982437365,0.0,144.0002532483035,144.79110716147412,0.0,0.0,141.58203733355992
15,150.6089706462197,150.64178907735374,152.36151579210963,150.6035283069903,150.6306077283045,152.3509518791288,150.59825780098987,150.61864037016522,152.33910674645324,150.5870219777815,150.59390610207856,152.3157801560283,150.32116446829502,149.84481974374947,151.56861775917994,0.0,144.92294429761532,145.4141935068068,0.0,0.0,142.37277245349415
16,151.20265985753656,151.1468265714658,152.6502512033436,151.19742253340956,151.1368825843116,152.64053824601436,151.1914194137862,151.1253878001968,152.62916516035017,151.17950044887263,151.10241176950407,152.60639213068168,150.90243365746858,150.40631132572744,151.90131178830603,0.0,145.81160399401932,146.02002238173915,0.0,0.0,143.11053111889464
17,151.76122116861802,151.63414559646455,152.95263371490967,151.7562243328547,151.6245077162527,152.94273754385242,151.74951593840728,151.6133400534754,152.9316436312754,151.73796292768947,151.59193308105102,152.90944839261715,151.4476268691065,150.94416119599438,152.23534340455498,0.0,146.64429761897992,146.60627388320825,0.0,0.0,143.80254120859158
18,152.2893481627842,152.10246004434424,153.2691412659641,152.28346972928588,152.0939706942838,153.25972166401533,152.27789275802076,152.08395991894255,153.2486428261474,152.2656756815704,152.06397159954955,153.22748984641743,151.95947536359404,151.45843014423122,152.57345847031115,0.0,147.41367584111688,147.17302806876012,0.0,0.0,144.50346002747435
19,152.78995676455162,152.5542656189186,153.5914625365594,152.7843742882094,152.54592302620196,153.58231012092656,152.77829569330427,152.53706098653885,153.57147749453986,152.76597474900495,152.5183726862719,153.5509355461301,152.44342261266536,151.95036179988088,152.9225812188696,0.0,148.1334026755527,147.72662847707502,0.0,0.0,145.16443022519113
20,153.26655341680566,152.96705809033426,153.91838985373903,153.2603192603221,152.96071525629603,153.90966531766213,153.25389769071074,152.95410343853575,153.89987778041592,153.24187517661537,152.94093906072823,153.8802926557943,152.87922169728174,152.421952829222,153.28016484883707,0.0,148.82322798038408,148.30318521413977,0.0,0.0,145.7905660397727
21,153.7207123270723,153.36392651098222,154.24660819149227,153.7138037406816,153.35800415677895,154.23825623460152,153.70711904406488,153.3518278338718,154.22888593981338,153.69453493259718,153.33849373127632,154.21013853014858,153.37917309263662,152.8731849702649,153.63635405600365,0.0,149.49243793341043,148.86024628345817,0.0,0.0,146.38383130527106
