D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,84.61533460123654,104.64562426764984,110.67001686278644,84.497047864053,104.63383866995736,110.66410150423792,84.36370248647657,104.62072499910116,110.65752429699369,84.09071416165632,104.59443880933208,110.64435536745808,0.0,103.7282262719654,110.22158926427971,0.0,0.0,104.62796316494936,0.0,0.0,0.0
1,87.23740696093466,104.62349130843867,110.63867586779934,87.21316832071045,104.61776027670736,110.6357374458907,87.18558500189081,104.61139678040672,110.63250959739642,87.13370573565932,104.59855386017472,110.62595173213651,86.11095218824141,104.15174534090649,110.41158860910936,0.0,87.7153840372614,106.6110164162784,0.0,0.0,87.81110074707755
2,90.95095026491758,104.6738073853742,110.6247504657139,90.9442374139787,104.66843138263026,110.62187789301616,90.93486014810046,104.66227671121044,110.61867704283624,90.92812803577137,104.65007223356734,110.61225001340412,91.0759297397043,104.22644006215208,110.40118898732143,0.0,93.57216473982002,106.68945110763698,0.0,0.0,93.73617452736111
3,93.84738475831948,104.79631390804062,110.62899995535516,93.84308262393624,104.79128030917234,110.62619375635626,93.84134697072795,104.78572396291388,110.62306902523277,93.8333944769513,104.77422826502136,110.61680259198306,94.06600847178191,104.3847049215293,110.41051260349076,0.0,96.88354035756984,106.8337573783723,0.0,0.0,97.19029098600214
4,96.08515943829735,104.986120121283,110.65161706216038,96.0853621734172,104.98135600928096,110.64891983195642,96.08576645124988,104.97618397118649,110.64585760720122,96.0839309431688,104.96624939731971,110.63977652204358,96.28509967619,104.61524711075762,110.43964353254552,0.0,99.1817800739603,107.03838952510944,0.0,0.0,99.60396541923036
5,97.89228507750242,105.23536622928788,110.6925929606986,97.89170785854856,105.2313221133754,110.68994732101451,97.89260793463956,105.22700866206904,110.6870171562568,97.8930916027378,105.2176960784307,110.68123659993208,98.05820829873782,104.9077463389674,110.48842097435184,0.0,100.9175958095761,107.29351591643623,0.0,0.0,101.4227062277459
6,99.39827569684874,105.53501578676727,110.75174407532374,99.39973792692246,105.53168720890962,110.74924650931648,99.40043063498084,105.52744002429571,110.74635407438508,99.40020400589805,105.5188913164404,110.74068453179676,99.53656555735596,105.24939272213204,110.55627637895978,0.0,102.30541970736216,107.58890916545556,0.0,0.0,102.90635536148892
7,100.68898087175862,105.87398821335738,110.82835872280702,100.68773753122024,105.87141677519328,110.82603934991744,100.68920145755112,105.86791051082888,110.8233155019245,100.69009172314448,105.86037289800944,110.81802172280088,100.8101922651518,105.62774596575504,110.6424241026144,0.0,103.46396708215929,107.91430108014424,0.0,0.0,104.14824730241232
8,101.81339055918686,106.24292446476112,110.92204782351554,101.8149589145971,106.23991203034996,110.91972139580292,101.81599459417735,106.2370702038328,110.91719380260092,101.81725792975767,106.23078687491687,110.91212042314504,101.93018782782704,106.03127431837837,110.74605782806655,0.0,104.44461527644256,108.26038822598773,0.0,0.0,105.20326833383346
9,102.81475822646505,106.63125517337392,111.03149004783174,102.8141677089663,106.62865931872976,111.02934659602138,102.81500790220905,106.6257183396918,111.02703651887526,102.8174731883684,106.62046859998522,111.02214792010167,102.91724131699188,106.450563465104,110.8659840558058,0.0,105.30281003016684,108.61115663206624,0.0,0.0,106.12066778491985
10,103.71268493341148,107.03114540087688,111.15593089844192,103.71263558974624,107.02959665543416,111.1539832967958,103.7140887283772,107.02699755625864,111.15190589016404,103.71531444139228,107.02253242479972,111.1474437006113,103.80151304225107,106.87680831076962,111.00105424418274,0.0,106.0625363590498,108.96637506212627,0.0,0.0,106.93621532623962
11,104.57083964522968,107.43722738045376,111.2943804045754,104.52799123583964,107.43595795170155,111.2922738519808,104.5293308730892,107.433572344016,111.29040517365944,104.5315448503215,107.42963564108732,111.28603415254786,104.60639803381552,107.30566975703896,111.14962886175832,0.0,106.74880800226708,109.32437407270632,0.0,0.0,107.66449903314368
12,105.47872551130703,107.84390154100775,111.44516549634186,105.27493503852062,107.84280272597968,111.44341045991172,105.27635331772692,107.84097202463654,111.44141185733804,105.2785646743052,107.8377836149516,111.43739911981538,105.342652917635,107.73247630853784,111.31017053006492,0.0,107.36181123186051,109.68177898791316,0.0,0.0,108.3211520877113
13,106.41572998908104,108.2486177768035,111.60707896081573,105.96263798705736,108.24656984046936,111.60529707165288,105.96465677925354,108.2452743228501,111.6034989355386,105.96656537477854,108.24270181242966,111.59989068305828,106.02199730852044,108.15261898207798,111.4814452278362,0.0,107.92695703519966,110.03551956172404,0.0,0.0,108.92428477510732
14,107.37636851242095,108.64680376456144,111.77846653710888,106.60179462973332,108.64575788693136,111.77706968078904,106.60317687240855,108.64443371120402,111.77523364518166,106.60498823571166,108.64181252054722,111.77178254055652,106.65156662321294,108.5649844593309,111.66172862646756,0.0,108.45406736967796,110.37507962507064,0.0,0.0,109.47374921389468
15,108.3281714667229,109.03819359691734,111.95844755047956,107.1964650420732,109.03705111004297,111.95696331509028,107.19847229519635,109.03621346166838,111.95528792985957,107.2013059718055,109.03396967086938,111.95218292024838,107.25396039980724,108.96866450967929,111.84992778578646,0.0,108.94179121774332,110.7069070745985,0.0,0.0,109.98002701385172
16,109.25815319832894,109.42117699644952,112.14487327684634,107.75478746431408,109.42051994228925,112.14379683478651,107.75619636374624,109.4195351854778,112.14226860001844,107.758492613089,109.41760776080336,112.1392059258474,107.80388144135703,109.36130492674278,112.04444013916832,0.0,109.39572354357747,111.032385639923,0.0,0.0,110.4536818005784
17,110.14963343028262,109.79520154194007,112.3376405913305,108.27960018484816,109.79436713980628,112.33640540667596,108.28049207208174,109.79316883238796,112.3350089604556,108.2833411495607,109.79151810896094,112.33221234881212,108.32162416952136,109.7437316781414,112.24427738199512,0.0,109.82976256467268,111.35024388149716,0.0,0.0,110.89896051452564
18,110.97913577247778,110.15860934603326,112.53477197862418,108.77421388716188,110.1582916696692,112.53363933023827,108.7763606133832,110.15756652021054,112.5320349838665,108.77888672729894,110.15617029014103,112.529470789901,108.8093076391253,110.11506733916052,112.4482318507037,0.0,110.23751801917174,111.660464973156,0.0,0.0,111.30676042047143
19,111.74907941216144,110.512742320336,112.73541031670948,109.24352664261474,110.51219971634306,112.73436452058264,109.24543942321311,110.511992314207,112.73283435315096,109.24824990826968,110.51084495319424,112.73046811218684,109.2717481241574,110.47536128799898,112.65535090232548,0.0,110.6260391771166,111.96227141584498,0.0,0.0,111.69302502208345
20,112.46055190171953,110.8600109693093,112.93843931058888,109.6888490269748,110.85900945800506,112.93746443237754,109.69071662591244,110.85831534006384,112.93636083992897,109.69426170960476,110.85698949912263,112.93415732148176,109.72186484106108,110.82532615414202,112.86470467586724,0.0,110.9952457223648,112.25005181392572,0.0,0.0,112.06067581303634
21,113.11345249230024,111.19701256389096,113.1435510971942,110.11254598816323,111.19617070565828,113.14263148533512,110.11448003450596,111.19562636416627,113.14159043784784,110.1180215037558,111.1937144678192,113.1395144089248,110.15184631576406,111.16427302631396,113.07541114361808,0.0,111.34666336345032,112.53144887177478,0.0,0.0,112.41082314716404
22,113.69666253445298,111.52394368883331,113.34940054779808,110.51696640888906,111.52327977807371,113.34852073506788,110.51899710244224,111.52289960790998,113.34794332984302,110.52257985969932,111.5217404850388,113.34596036603324,110.55176686933632,111.49358479425774,113.28621059287153,0.0,111.6856556719226,112.80551552588231,0.0,0.0,112.74297424638132
23,114.23435668540124,111.84171462065048,113.5559033927993,110.9042359379807,111.84125030378856,113.55504855172856,110.9063110861714,111.841052518523,113.55452407969231,110.90981784827734,111.83974581271124,113.55260078447093,110.9432783181956,111.81254737790486,113.4975891290756,0.0,112.01152593917068,113.07237691130702,0.0,0.0,113.054146602525
24,114.72259175577314,112.15081171934226,113.76227104219252,111.27419445215897,112.15057176520077,113.7616603859256,111.27681128087382,112.14954613124002,113.7609395832553,111.28058479014148,112.148604970235,113.75904405509652,111.3099800841615,112.12256287802307,113.70800265659064,0.0,112.32392355958936,113.33326378354056,0.0,0.0,113.35295252654284
25,115.16789065000349,112.4510808112389,113.96824662509734,111.62954764127964,112.45055318186284,113.96739973372412,111.63254519804892,112.45025008615517,113.9664430994143,111.63619583379032,112.44918439174155,113.96503639118632,111.66110953042656,112.42513051754452,113.91774590967366,0.0,112.6256817669929,113.58713241269456,0.0,0.0,113.64025493292468
26,115.57264948241502,112.74263598762026,114.17268453925024,111.97104968061386,112.74236785748607,114.17233805331728,111.9735321354894,112.74173625066167,114.17136475279528,111.97779207514532,112.74111830798743,114.16995135207694,111.99883795032852,112.7194349873624,114.12580103343204,0.0,112.91731880344972,113.83546032342456,0.0,0.0,113.91696647983136
27,115.94532234908598,113.02646100102486,114.37601214411596,112.29906427601384,113.02589743010697,114.37566279348056,112.30201760330355,113.02550738112518,114.37492966219656,112.3055887980882,113.02481176631758,114.37348271219264,112.32451684306491,113.0056898262976,114.33272708803506,0.0,113.20070835184906,114.07723381804902,0.0,0.0,114.18421470961998
28,116.28785183109991,113.30209389858366,114.57777735333292,112.6148656733192,113.30183304020768,114.5774140145512,112.6172628688752,113.30171675350202,114.57665058590403,112.62153867727572,113.3009606851896,114.57542748201716,112.64671157542864,113.2840555365682,114.53735864687664,0.0,113.47549191684946,114.31119501902543,0.0,0.0,114.4424623994877
29,116.59800163633732,113.57109185879244,114.77758625523666,112.91797466943596,113.57053468063631,114.77719857256326,112.9209642060784,113.57009294455484,114.77668807129116,112.92559328547058,113.56993006235317,114.77539519193692,112.94937774838544,113.55428198261713,114.7399110189613,0.0,113.74063595355533,114.5394701199824,0.0,0.0,114.68873562998404
30,117.0768503290304,113.83245656713144,114.9757214087806,113.21029211131209,113.83225103572546,114.97499237576692,113.21377089740668,113.83180072404494,114.97444140832212,113.2194825109087,113.83164584644288,114.97336416651032,113.25118791183108,113.81743895117584,114.94014501805474,0.0,113.99797110095436,114.762585632218,0.0,0.0,114.9252358874592
31,117.63143966479132,114.08722453533146,115.17135055918736,113.49216238143214,114.0870681791182,115.17088588066754,113.49669848798376,114.08696276749508,115.17028430239876,113.50357342178016,114.08616389705676,115.16910760700412,113.53424936474887,114.07392792813324,115.13819915190471,0.0,114.24962233063522,114.98106952772734,0.0,0.0,115.15525097469246
32,118.16895755335057,114.335653073035,115.36460694343218,113.7655377687209,114.33520937620386,115.36409105060208,113.7707251680574,114.3351354473516,115.36376158103454,113.77854531544656,114.3347281505546,115.36279847016824,113.80862329289116,114.32365817847538,115.33367040811714,0.0,114.49430931820804,115.19483439790224,0.0,0.0,115.3785874443647
33,118.69310817338732,114.57777824309775,115.55539973463438,114.0303063284936,114.57776776950116,115.55516941639831,114.03638518813936,114.57737686602258,115.55478374785672,114.0455853840233,114.57705224706996,115.55369749357725,114.08145963136568,114.56695462358373,115.5265146809638,0.0,114.730936897408,115.40376475327778,0.0,0.0,115.5960141678269
34,119.20372080102678,114.81411262548072,115.744068438406,114.28709117379869,114.8138251400605,115.74378445140184,114.29385953148862,114.81348590155864,115.74333457938172,114.30447073743213,114.81327697492968,115.7424655825782,114.33991976245126,114.80426867243284,115.71710601431826,0.0,114.96198086597086,115.60868012707188,0.0,0.0,115.80758682162174
35,119.70298815626468,115.04454549460334,115.92996978141836,114.53619624555512,115.0443627850625,115.92962564328946,114.5442865942365,115.04409209562117,115.9294733455832,114.55588801771076,115.0440323609662,115.92846258681637,114.59705036267108,115.035826293911,115.90449238421164,0.0,115.18883581223524,115.80913247519024,0.0,0.0,116.0139791940866
36,120.18889358629676,115.26982596138622,116.11358414515163,114.77848699253111,115.26976612010644,116.11317370688508,114.78725137370178,115.26958130364794,116.11295534754504,114.80025405258289,115.26930820179072,116.11217032746714,114.84078926752171,115.26194626695856,116.08951713442444,0.0,115.40804861421653,116.00562381214748,0.0,0.0,116.21512371683008
37,120.6641166522012,115.48962910089556,116.29477820550562,115.01363049950125,115.48971137391652,116.29458556406053,115.02372943953311,115.48963106608768,116.29397742092353,115.03765944745516,115.48915848116928,116.29301867310032,115.0778230314568,115.48266654631372,116.27203837835692,0.0,115.622361755255,116.1980041165432,0.0,0.0,116.41145174957744
38,121.1279679932654,115.70491792218736,116.47460519072456,115.24226626299942,115.70473931469957,116.47414603474458,115.25300988338331,115.70436101562608,116.47386585301427,115.26872190292036,115.70412416847886,116.47293122066694,115.3150175348268,115.69808241125686,116.45154830124083,0.0,115.83199688691523,116.38678831787892,0.0,0.0,116.60337358096294
39,121.58187101166216,115.91508274648882,116.65165238796544,115.46467987972248,115.91507358328312,116.65133112205145,115.47674349326016,115.91482599801228,116.65076571385242,115.49324535368896,115.91443015104252,116.65009237258656,115.54577254472532,115.90914400471034,116.62874366666118,0.0,116.03740996556289,116.57182205744894,0.0,0.0,116.78883002161945
40,122.02445051735462,116.12082959458452,116.82627583200156,115.68123591868904,116.12056480551274,116.82588315503908,115.6941197754352,116.1204678980327,116.82523192656912,115.7120158415812,116.12037272912004,116.82440058374684,115.76502923387736,116.115314740896,116.80298125927403,0.0,116.23686518747054,116.7536421936764,0.0,0.0,116.97025056037386
41,122.45751185373229,116.32207065588072,116.99802345662168,115.8918766878465,116.32200409215451,116.99755526485316,115.90578451703908,116.32162146991276,116.99725977982676,115.92544964773498,116.32141234094004,116.99648358147545,115.97879664462582,116.31687555169852,116.97487067857614,0.0,116.43295563722032,116.93196035662228,0.0,0.0,117.14762168356911
42,122.88098283628506,116.51898168103048,117.1673483355916,116.0968348642803,116.51890008056438,117.16725942844158,116.111974925661,116.51869672970614,117.16688112610666,116.13304232783295,116.51862353413252,117.16616335025276,116.19438728404847,116.51417298546322,117.1440212737132,0.0,116.62464412215094,117.1071808953748,0.0,0.0,117.32140685526136
43,123.2948785255478,116.71179230227756,117.33431928531364,116.2963994471373,116.71170503124534,117.3341595411383,116.31324187234212,116.71170149107428,117.33369445694034,116.33580315288668,116.71179357776144,117.33303946341388,116.40367486285584,116.707620708016,117.31173602851416,0.0,116.81150787148852,117.27905132616644,0.0,0.0,117.4919185000093
44,123.70046013443168,116.9010331481996,117.49880175889216,116.4911813079536,116.90094931539092,117.49856781460488,116.509157412287,116.90092064615052,117.49825375177852,116.53356266952824,116.90071850789376,117.49766597083712,116.60288302183235,116.89702688801653,117.47729168452956,0.0,116.99535339306212,117.44815709768808,0.0,0.0,117.65879696079148
45,124.09682091280136,117.08630778199613,117.66092379132496,116.68078422775076,117.0862373782781,117.66061249056636,116.7003623102242,117.08619330840496,117.6602104469958,116.72642838933608,117.08620523222991,117.65969525381976,116.80259115438056,117.08266693590603,117.64010447110842,0.0,117.17579173303172,117.61415936039003,0.0,0.0,117.82280375927672
46,124.48606992567198,117.2679800406406,117.82059923186206,116.8656344359579,117.26818997035168,117.82020770812758,116.8867516898,117.26788308777768,117.81996833833708,116.914811515827,117.26788367541644,117.81927760781346,116.99798573585232,117.26439633035412,117.80056476907497,0.0,117.35146285283604,117.77728376253252,0.0,0.0,117.98355227526775
47,124.86746969179907,117.44647199670656,117.9777579201192,117.04621396094656,117.44619512167849,117.97754376090371,117.06851464277798,117.44614922381068,117.97747626548538,117.098629169985,117.44589621995192,117.97686351779994,117.18427809956556,117.44304090151086,117.95887244574406,0.0,117.52547759822232,117.93757281071387,0.0,0.0,118.14149583372064
48,125.24087701381586,117.62118939787187,118.13287923402284,117.2219172763571,117.62121898109385,118.1325857753266,117.24615976156956,117.62091875991376,118.13243342023804,117.27809268884828,117.62095566158196,118.13190551645172,117.36665107408194,117.61804772154623,118.11475194872487,0.0,117.69454613281992,118.0952752966253,0.0,0.0,118.29656722944746
49,125.60752087190158,117.79287878568763,118.2856910459858,117.39356870095646,117.79268791344978,118.28558845865194,117.41938454842588,117.79268013884148,118.28507618930088,117.45373331720148,117.79276480797158,118.28464016292618,117.55015781707614,117.7898358829606,118.26818293636444,0.0,117.86120754146658,118.25024677305356,0.0,0.0,118.44874247921388
50,125.96745635566386,117.96124888419916,118.43647178173632,117.56088567655728,117.96139663415052,118.43601289359628,117.58876392680295,117.9614229392753,118.43596150736704,117.62526881607428,117.96101806850804,118.43534605222732,117.73103014926494,117.95836655708024,118.4194294742412,0.0,118.02471411791262,118.4027529138778,0.0,0.0,118.5986384665166
51,126.3200807096413,118.12685868916208,118.5846878917778,117.72418313493674,118.12679543918875,118.58471280684266,117.75373396980793,118.12686661271876,118.58429062036627,117.79270728373692,118.12653969255072,118.58377583376183,117.90232005312392,118.12413527365555,118.5685212041304,0.0,118.18468711492793,118.55286662838245,0.0,0.0,118.74582407538064
52,126.66686761960088,118.28945356016382,118.73123030218692,117.8835068974206,118.28946997122478,118.73088889849365,117.91522512169756,118.28930532101477,118.73066312040731,117.956671793046,118.289367504629,118.73025675584026,118.07493243005956,118.28689424293108,118.7152250998489,0.0,118.34324550872236,118.70045209018429,0.0,0.0,118.89057354704856
53,127.00802715762502,118.44936706379453,118.8754482107102,118.03861032040346,118.4491766625232,118.8751720734126,118.07270173526156,118.44907217825282,118.87485608446693,118.11692788461036,118.44896399973386,118.87456649882166,118.24434688483517,118.44666003029457,118.8601588555469,0.0,118.49820111964164,118.84580527538236,0.0,0.0,119.03295552410218
54,127.34308393270804,118.60636612301188,119.01771016239152,118.19050065716118,118.60627124191792,119.01750373995264,118.22654507755485,118.60623741130432,119.01724707833816,118.27354715897742,118.6062697541085,119.0167800085496,118.40609661031746,118.6037398199594,119.00283918147096,0.0,118.65242951471724,118.98902120900148,0.0,0.0,119.17313562204102
55,127.67229100256768,118.76082955939133,119.15811939885528,118.33834666175376,118.76084090715985,119.157832641047,118.37685474257404,118.76088829545556,119.15763970051547,118.4266178748646,118.76077515584684,119.15699172281197,118.56925411863836,118.75819476507324,119.1436456150696,0.0,118.8027690484779,119.12975168051656,0.0,0.0,119.31117911456744
56,127.9967088885968,118.9128620041785,119.29648360620486,118.48257106696268,118.91267631291863,119.29611517036668,118.52374719460444,118.912815975699,119.29583300080752,118.57656367186236,118.91256806238052,119.29563045653308,118.72925999601716,118.91010120395978,119.28239380923353,0.0,118.95106809108096,119.26854682072394,0.0,0.0,119.44713619899316
57,128.31595515738994,119.06226585024402,119.4327669780412,118.62330431763765,119.06220261982924,119.43263696408168,118.66702953317652,119.06212597724706,119.43258507947166,118.72319732333558,119.06207232996915,119.43188663629344,118.88224510762625,119.05955102492912,119.41920345450356,0.0,119.0972716610526,119.4055280914815,0.0,0.0,119.58109302543453
58,128.6300296037106,119.20916475237026,119.56743327712226,118.76069374283016,119.2092351183594,119.56722510575614,118.80716933656416,119.20926677247311,119.56708714776198,118.86632968071146,119.20910457230931,119.5666952270854,119.037539201831,119.20665199739852,119.5542131159142,0.0,119.24005251465726,119.54011793080628,0.0,0.0,119.7130834911522
59,128.93975966692844,119.354032184951,119.7003238893361,118.89456792056916,119.35391587151842,119.7000363978616,118.94399868983896,119.35406682053768,119.6999776542486,119.00676783742448,119.35380671484404,119.69940837868836,119.18925785481412,119.35152807323055,119.6872608035122,0.0,119.3819921836412,119.67290545297116,0.0,0.0,119.84321400264298
60,129.24440529246314,119.4965403712008,119.83144655051905,119.02526491062392,119.49640561048156,119.83124842078584,119.07734896848784,119.4963506935173,119.83093434899004,119.1438555347722,119.49633923887303,119.83069372116428,119.33820141334763,119.49385909504088,119.81883174008378,0.0,119.52041689458056,119.80403151133925,0.0,0.0,119.9713358613582
