D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,81.99749368232946,102.01217221069828,108.03505988451828,81.87925270681865,102.00043237467568,108.02919028789483,81.74595811269924,101.9873694872778,108.02266386394726,81.47307115609581,101.96118466572364,108.00959630273924,0.0,101.09801159581043,107.5898696703533,0.0,0.0,102.01185474435812,0.0,0.0,0.0
1,86.01920088469835,102.01218483555596,108.00855183985468,85.8575603212048,101.98051132723285,107.992628217929,85.67612130306135,101.94539910739024,107.974940675404,85.31913484235461,101.8748497622516,107.9395071776376,77.72973768504744,99.65725392874916,106.81937413018797,0.0,74.8441033613778,96.63309215928804,0.0,0.0,74.71413824024411
2,90.93832522980934,102.13682996286548,108.01359679001804,90.86738553672772,102.10606736071192,107.99774258050796,90.7818390805177,102.07147377653033,107.98010730998188,90.62614612672832,102.00255281647654,107.94485158597352,86.69217260036952,99.82854786495145,106.82978067908536,0.0,81.07473584148008,96.75869805316158,0.0,0.0,80.8690170953606
3,90.9081168176882,102.3789654483371,108.04939586468656,94.22892079455636,102.349275547953,108.03370032235186,94.19675973946164,102.31629703966443,108.016238567806,94.12726078601384,102.2496278142567,107.9812862986681,91.99125569615325,100.14652370339896,106.87615057126986,0.0,84.93029631963658,96.99490272455958,0.0,0.0,84.49455274724443
4,89.49562496747578,102.7258370286779,108.11590805020276,96.70769316703836,102.69733246235164,108.10047705137872,96.6874152370604,102.66578968167065,108.08314966280015,96.64385944134236,102.60343393853854,108.0486182304282,95.3297744698858,100.61257780915729,106.95819069835945,0.0,87.74301381896524,97.32394800458572,0.0,0.0,87.11618658160329
5,89.92974620450123,103.15975223978609,108.21253420971264,98.66076960640876,103.133413643609,108.19725107845083,98.6463073466982,103.10434761850247,108.18026662313363,98.61587724397752,103.0450194037339,108.14647816260128,97.7678820746157,101.18728660723744,107.07503633105767,0.0,90.02687906301345,97.73025469438448,0.0,0.0,89.23393258409888
6,91.09420325240968,103.650407444617,108.33834440897748,100.26769232265823,103.62837544566408,108.32345684158264,100.2562834487891,103.60290948348432,108.30664109427316,100.23166953529864,103.55185562835835,108.27324290340016,99.63998633665528,101.83637469930947,107.22492378891016,0.0,91.96520006203885,98.19762392038427,0.0,0.0,90.96523964333328
7,93.37138667975064,104.17908001174652,108.49136253582913,101.62606585980784,104.159251057313,108.47694889300432,101.6176577094876,104.13609314791788,108.46060711710972,101.5986300988277,104.08892229019482,108.42821547700495,101.12056372490832,102.53286500188533,107.40568660904717,0.0,93.65420147102036,98.70978778467686,0.0,0.0,92.45481374497965
8,95.54936771371996,104.7385637071914,108.67032676621668,102.80574829437346,104.7191333620726,108.6560590478244,102.7984438259134,104.6981658223264,108.64026637331104,102.78293130943248,104.65528049646086,108.60863339804636,102.38256214003982,103.25334445783238,107.61513592073848,0.0,95.17735645684508,99.25201040779788,0.0,0.0,93.78354011338104
9,97.50457383763182,105.31250426967031,108.8722396039161,103.84520011695362,105.29476571338655,108.85850533414272,103.83884315430096,105.27483157072048,108.8433217292264,103.82689455369912,105.23583320428747,108.81244789386548,103.48507791344278,103.98005864154834,107.85033319656996,0.0,96.5553403637641,99.84847119272088,0.0,0.0,94.982001963537
