D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,96.65959284130406,116.69724884970994,122.72181907087142,96.54125906808528,116.68541621598962,122.7158566762526,96.40786164892972,116.67225050355098,122.70922742745132,96.13476993406564,116.64586092374284,122.6959551078564,0.0,115.77683719156444,122.27037780925512,0.0,0.0,116.66938536226678,0.0,0.0,0.0
1,99.28293632041034,116.67516830333362,122.69049140822776,99.2586590782564,116.66939008054608,122.6875059267372,99.23103343743271,116.66297459364624,122.68422595999228,99.17907304908262,116.65002798343046,122.67756465275892,98.1709756663894,116.2003996182387,122.46038770374224,0.0,99.75709971279728,118.65241843162484,0.0,0.0,99.85230577597166
2,102.99902804045252,116.72564307969228,122.6766064806444,102.99228104844826,116.7202198118786,122.67368667505484,102.98286563011337,116.71401248145612,122.67043357674308,102.97606862095886,116.70170378903364,122.66390284739234,103.13595277279298,116.27523290027104,122.45002005726666,0.0,105.6138876566893,118.730860336955,0.0,0.0,105.777380758587
3,105.89833078837292,116.84841517937326,122.6809239568508,105.8939918395552,116.84333366287078,122.678070353029,105.89222090042058,116.83772444518078,122.67489318934082,105.88419424775716,116.82612306261052,122.66852258688432,106.12602466313872,116.43372844018684,122.4593974471127,0.0,108.92547585746205,118.87517099962444,0.0,0.0,109.23149758395196
4,108.1390744349344,117.03859052963232,122.7036370815935,108.1392400183654,117.0337773722854,122.70089222330448,108.139606049994,117.02855137627644,122.6977771157139,108.13769205960104,117.01851046785028,122.69159117388504,108.34510791764096,116.66459174892526,122.48860420988927,0.0,111.22372019983628,119.0798092012544,0.0,0.0,111.6451801337126
5,109.94921968926876,117.28830340382136,122.74473716541402,109.94859790125231,117.28420967035666,122.74204335441112,109.94945473994504,117.2798417366288,122.7390599519081,109.94985187470924,117.270419738683,122.7331738882116,110.11820923464062,116.9574915791408,122.53747968014748,0.0,112.95953916491604,119.33494319770456,0.0,0.0,113.46392108843526
6,111.45825049138408,117.58850963062088,122.80404076796842,111.45966618220896,117.58513072456093,122.80149463945824,111.46030919600464,117.580826931862,122.79854822254184,111.45998242214596,117.57216573751828,122.79277175193413,111.59655735617872,117.29961203068456,122.60545502693536,0.0,114.34736667066706,119.63034547977706,0.0,0.0,114.9475702607792
7,112.7520121374708,117.92811912512975,122.88083541376255,112.75070954666012,117.92549646787094,122.87846702831118,112.75211952279132,117.92193240856432,122.87568865343286,112.75289984263888,117.91427905134476,122.8702869235618,112.87017637496297,117.67850453115726,122.6917442690339,0.0,115.50591791105543,119.9557477094636,0.0,0.0,116.1894668553747
8,113.8794777487581,118.2977647732954,122.97473232030543,113.8809882043125,118.29469779954454,122.97235591120683,113.88196265455696,118.29179672359408,122.96977317581808,113.88310465437203,118.28539457527654,122.96459023469149,113.99795305680068,118.08262842994756,122.79554089817228,0.0,116.48656550620004,120.30184631467549,0.0,0.0,117.24448782495364
9,114.883917473455,118.68686496639069,123.08440857851107,114.88325626676624,118.68421277737706,123.08221449936192,114.88402836629186,118.68120948515784,123.07984859213684,114.8863637259273,118.6758372461142,123.074848541302,114.9849974432176,118.5025614715856,122.91565073812498,0.0,117.34476406621948,120.6526319199931,0.0,0.0,118.16189060567358
10,115.78491332133756,119.08757569803672,123.20910954104993,115.78478777016278,119.08597007095275,123.20711059563918,115.78616979774624,119.08330635476534,123.20497659548757,115.78724900476816,119.07871439383904,123.20040136071565,115.86925932559096,118.92948933625873,123.05092473284552,0.0,118.1047900814394,121.00786369918366,0.0,0.0,118.9774397826572
11,116.60285490862316,119.49452315926445,123.34784402717366,116.60320900821614,119.49319469637896,123.3456846614884,116.60446851905613,119.4907418252388,123.34375855019816,116.6065248529438,119.4866733076896,123.33927252668236,116.67413376828316,119.35906815359448,123.19972213609904,0.0,118.79106083817288,121.36587687003488,0.0,0.0,119.70572726801012
12,117.35156577591027,119.90209938684968,123.49893772489644,117.35322165371976,119.9009390987553,123.49712931286876,117.35455363203418,119.89903918849772,123.49507159707862,117.35659431338388,119.89571435523942,123.49094133388894,117.41037747433258,119.78662082270137,123.36050446536474,0.0,119.40406728394028,121.72329667231809,0.0,0.0,120.36238011034288
13,118.04323379229702,120.30775095866068,123.66118231677662,118.04398934113068,120.30563642172277,123.65934565217157,118.04591811671597,120.30426971681324,123.65748732230948,118.04764150008783,120.30155582871184,123.65375946323456,118.08971016136262,120.20753153584666,123.53203711699084,0.0,119.969212014107,122.07705275998002,0.0,0.0,120.96551256450444
14,118.68510056639796,120.70689615601896,123.8329218042901,118.68621630606552,120.70578308144889,123.83146954723976,118.6874990598006,120.70438438046612,123.82957167651696,118.68911136331216,120.70161520272144,123.82599817599738,118.71926737738238,120.6206849427842,123.71259426135948,0.0,120.49632124256723,122.4166333057011,0.0,0.0,121.51498106434016
15,119.28275431964316,121.09926870971354,124.01327503831769,119.28394916356682,121.09805575872838,124.01173374758008,119.28585375518314,121.09714148797782,124.00999522668025,119.28848028093851,121.0947440302464,124.00676528656598,119.33267356864064,121.02517072485564,123.90108235016176,0.0,120.98404727231434,122.74847728345088,0.0,0.0,122.02125992399428
16,119.84384819437034,121.48325410215897,124.20009016101284,119.84533936340694,121.48252478840868,124.19895598846858,119.84663594252838,121.48145966555852,124.19736323267335,119.84870874637484,121.47937268724024,124.1941723557506,119.88258220850314,121.41862909610268,124.09589731905692,0.0,121.43797837096174,123.07397286020806,0.0,0.0,122.49491554228756
17,120.37134502552188,121.8582977520996,124.39326504849738,120.3732159691553,121.85738751087516,124.39197022088078,120.37398601124856,121.8561048262373,124.3905077842046,120.37660140750926,121.85428851916906,124.3875800505776,120.40031267263012,121.80188655035565,124.29604962636644,0.0,121.87244165519311,123.39184851066256,0.0,0.0,122.9401984380018
18,120.86964944554198,122.22273600437796,124.590819117406,120.87088586309784,122.2223408350388,124.5896254192192,120.8729122182753,122.2215291757868,124.58795283825594,120.87518911271256,122.21996122325884,124.58525444484071,120.88798423960756,122.17406243889548,124.50033104171642,0.0,122.28019588339596,123.70208738044433,0.0,0.0,123.3479979551149
19,121.3415034494682,122.57791310851624,124.79189437486176,121.3432572115657,122.57728920767792,124.7907860496821,121.34504207858495,122.57699336046024,124.7891859533693,121.3475915157204,122.57566809296378,124.78668227275216,121.35041342643972,122.53520470914916,124.70778806738092,0.0,122.6687158279442,124.0039154358514,0.0,0.0,123.7342621584531
20,121.79021501644792,122.92623612723906,124.9953729392712,121.7916308684972,122.92514930043018,124.9943339837137,121.79336432890877,122.92436243098612,124.99315950935964,121.79663970672534,122.92285250098304,124.99081515390397,121.800519989415,122.88602612275147,124.917489912377,0.0,123.03792293320473,124.29171418495112,0.0,0.0,124.10191254405272
21,122.2172778048782,123.2643021711433,125.20094701215984,122.21837045463552,123.26337221884329,125.1999617036394,122.2201651115745,123.26273203125632,125.19884798794308,122.2234230272308,123.26062708815311,125.19662757500174,122.238961134318,123.22583443583191,125.12855357693977,0.0,123.38933935974988,124.5731299246196,0.0,0.0,124.4520614018649
22,122.6239692707898,123.59230451899614,125.40726906152418,122.62582536188724,123.59154981004475,125.4063218687651,122.6277118976966,123.5910707551283,125.40567090027466,122.6309971501727,123.5897138446052,125.40353985762054,122.63887400435011,123.55601440808336,125.3397175912704,0.0,123.72850217558494,124.84721549509844,0.0,0.0,124.7842163204902
23,123.01354788689322,123.91115453954764,125.61425514467771,123.01612168958005,123.9105968099948,125.6133311737874,123.01804777963004,123.91029717214796,125.61273128357166,123.02124144890963,123.90878498127522,125.610656076109,123.03752692049216,123.8758484347356,125.55146923009949,0.0,124.05452664903468,125.11409600177092,0.0,0.0,125.0953882130035
24,123.38714548011971,124.22133849126688,125.82111526996964,123.3890818174487,124.2210026194476,125.82043423230276,123.3915491482859,124.21986858739888,125.8196355301888,123.39499577635534,124.21871598293367,125.81758411960963,123.40422501977729,124.18674082030589,125.76226193339905,0.0,124.36692318553392,125.3750022539352,0.0,0.0,125.39419367664458
