D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,110.83123784287883,130.899265786988,136.92510622008427,110.7125716733802,130.88710075703972,136.91881142907727,110.5788077765934,130.87356856694515,136.91181570270948,110.3049920102614,130.84645493570088,136.89781933159566,0.0,129.95976160862807,136.454572435604,0.0,0.0,130.82320803118375,0.0,0.0,0.0
1,113.3090423443984,130.87506450317122,136.893324744365,113.29989382368024,130.87172151935468,136.89139499832635,113.2892159195182,130.86800759327264,136.88929406358088,113.27088455009324,130.86049344745217,136.88499550942967,113.17143594187824,130.58644935457215,136.74695953580334,0.0,115.7105707519092,133.85192736561925,0.0,0.0,115.87815972204392
2,116.90531891326802,130.91834288763232,136.8776041539973,116.90583224208702,130.91529356410868,136.87573848060416,116.90463949165796,130.91174984195777,136.87366065476638,116.91398339858875,130.90476199338443,136.8694855694485,117.58243401703218,130.65008548536386,136.7345007898971,0.0,121.4498742163572,133.9204514005159,0.0,0.0,121.72835620198732
3,119.7613917074265,131.029579183193,136.8788718374063,119.76074719422648,131.02678793571576,136.87706102209012,119.76312297619948,131.02372983642292,136.8750471143641,119.76347524392465,131.017271937929,136.87101322712033,120.32385875895297,130.79007460363954,136.74014247695726,0.0,124.60530050874708,134.04670807668083,0.0,0.0,125.12661274678224
4,121.98689360238896,131.2047022360617,136.89734833907707,121.98939042216088,131.20207261060077,136.89562765005607,121.99240777660196,131.19927634101413,136.8936649607979,121.99584250590507,131.19407394964878,136.8897852991765,122.41775258326524,130.9965907999604,136.7640101626751,0.0,126.76493422688138,134.22690515849524,0.0,0.0,127.47714413270528
5,123.7947229982554,131.43686717297206,136.93308850904586,123.7956642714258,131.4347952092868,136.93140480245685,123.79831673330708,131.43267658683547,136.9295482767441,123.80233964031603,131.42781176107604,136.92591552312751,124.11619915581268,131.26097746421044,136.8060187293975,0.0,128.36553469983306,134.4523409121213,0.0,0.0,129.2097702944686
6,125.3083928052788,131.71864620711486,136.98598907488903,125.31087326490368,131.71700340844458,136.98442326898032,125.31275061930133,131.7146766153661,136.98258458850873,125.31492353015044,131.7099867462576,136.97902169473818,125.54725502932666,131.5721820307817,136.86572559891584,0.0,129.6281562848403,134.71396183482074,0.0,0.0,130.6220921435589
7,126.61092483427888,132.03986896783348,137.05546867819123,126.61030471319631,132.03880912762796,137.05404513141204,126.61255324298982,132.0370331282835,137.0523373568812,126.61503372070628,132.03299889193713,137.04907317760774,126.79030934880888,131.91927269917784,136.9424906082613,0.0,130.67307144238262,135.00267903981526,0.0,0.0,131.7955537329274
8,127.74976306292116,132.39136267541963,137.1412329199461,127.75170309592974,132.3897414471781,137.13977840548398,127.75320426104687,132.3884420619395,137.13822343510554,127.75543254662392,132.3852881064083,137.13510857046444,127.9394259713842,132.29194035506256,137.0356538308036,0.0,131.54699576205073,135.3102568111336,0.0,0.0,132.77877556898608
9,128.76739947588524,132.76313943516553,137.24213027121365,128.7669116118262,132.76177330445296,137.24081529850957,128.76795823799907,132.76022143568463,137.23942955321067,128.77089793547088,132.7577422493834,137.2364223718944,128.909408846355,132.68162062892213,137.14420438333894,0.0,132.30878106123626,135.61815864080089,0.0,0.0,133.62610359371584
10,129.68283798554134,133.14768748959307,137.35751971661162,129.6828218310877,133.14718934247435,137.35635362887754,129.6841421288819,133.14581036004157,137.35514830369908,129.68538781776715,133.14377750032787,137.35246490595483,129.7803159143454,133.08012958192006,137.2671644091149,0.0,132.9799603138907,135.9294075543108,0.0,0.0,134.37502997451668
11,130.5161276305217,133.5397808047368,137.48669713472117,130.51645540476542,133.53942035090432,137.4852864120768,130.5177572233174,133.53809756519817,137.48417163312934,130.51990136994604,133.53627880768246,137.481459656855,130.57441309499768,133.4837753211618,137.40309876824028,0.0,133.58640420436367,136.24369472161183,0.0,0.0,135.03948388066823
12,131.28087177334743,133.9339124071011,137.62840787194327,131.28240661963204,133.9335919534764,137.62728955444555,131.28364751946833,133.932664718251,137.6260119880275,131.28550021499285,133.93128948404657,137.62345591254575,131.30181104852014,133.8884865402214,137.55065013067468,0.0,134.12322635435618,136.55808845522446,0.0,0.0,135.6328756474208
13,131.98913503621995,134.32749232459156,137.7811505558671,131.98964136454128,134.3261288951641,137.77996698860483,131.99137617074848,134.32558906013594,137.77883483154724,131.992661503743,134.3245479872802,137.7765734660371,131.97374464035977,134.28868817810184,137.70872749685992,0.0,134.61979019158133,136.8699113634668,0.0,0.0,136.17816213440938
14,132.64802168515712,134.71594433050342,137.94339231335815,132.64880264025476,134.71544518119887,137.94253169905835,132.64977054223272,134.71475268426818,137.9413178671487,132.65072474848708,134.71341567710655,137.93911448545128,132.59703070326526,134.68312594900294,137.87577334134036,0.0,135.08498721499072,137.16619092388467,0.0,0.0,136.66996229408383
15,133.26300178736545,135.09887869246333,138.11431931504862,133.26377998740517,135.09817994527316,138.11333306740815,133.2652947411782,135.09784666652496,138.11222428244116,133.26709700976596,135.0966451401501,138.11025559664657,133.26691190923611,135.07074650745267,138.05080003113844,0.0,135.51556028005828,137.455977060409,0.0,0.0,137.120334859306
16,133.84172881759727,135.4746006850908,138.29139688189002,133.8427375218049,135.4742797672136,138.2907738713028,133.84354143259458,135.47369298505257,138.28977896128907,133.84459589906723,135.4725830286127,138.28779726316307,133.8121356580544,135.4491072692097,138.2323333617156,0.0,135.9167001009422,137.7409994356128,0.0,0.0,137.54207995989458
17,134.387071237725,135.84245654208596,138.47107549308353,134.38840601956858,135.84186916001806,138.47035357929562,134.38858837226002,135.8409693868296,138.46953753162674,134.39004125852583,135.83992681074346,138.46790849343662,134.32574748913464,135.81883373669623,138.41896485469152,0.0,136.30498488775376,138.0201376839893,0.0,0.0,137.93888635209257
18,134.90341717064717,136.20070970349977,138.64981802419646,134.90403473377867,136.20054548953448,138.6491191374938,134.90544914930692,136.20001522343264,138.6480367664356,134.90640182642713,136.1990311191059,138.64647473205088,134.8097753631816,136.17892485673295,138.60481114346717,0.0,136.66882478097392,138.2933606584291,0.0,0.0,138.29659353086998
19,135.39346329486915,136.5505877020704,138.83023726519838,135.39456493889446,136.550120245637,138.82963298701108,135.39566643554124,136.55001110345088,138.82864528619555,135.3967635166647,136.54909193312463,138.82729413721017,135.26894220646324,136.52928788048996,138.78907801961975,0.0,137.01712383257734,138.55970230482615,0.0,0.0,138.63591202639483
20,135.86051736441263,136.89534062510856,139.01110790602507,135.86122098988628,136.89426255763297,139.0104909190443,135.86221223079514,136.8934987392648,139.00979599617168,135.86393701518202,136.89205639067504,139.0084235327132,135.72106106572883,136.8704921514661,138.97145885177923,0.0,137.34947497618774,138.8125879684553,0.0,0.0,138.95938860849688
21,136.30601822458854,137.2305592333639,139.193577366068,136.30634469286213,137.2295710745223,139.1929448737599,136.3073484052646,137.2288802777535,139.19223347341114,136.30893675871613,137.22670356352168,139.19083082558572,136.20489613606563,137.20175453151683,139.15526687914385,0.0,137.66703004713295,139.0606855943705,0.0,0.0,139.26806043119183
22,136.7311866355741,137.5563202254558,139.3750409462135,136.7322796458214,137.55544395857564,139.37442060217302,136.7333332824658,137.55484458367886,139.37408701021528,136.73483895991458,137.5532726181447,139.3727125384737,136.60289024430674,137.52432784560597,139.33869286690518,0.0,137.97577563305347,139.30295776634568,0.0,0.0,139.56034161840037
23,137.1393256005397,137.8711767376932,139.5590273961923,137.14114989162084,137.87045548215278,139.5583432628094,137.1422036851099,137.86997994317946,139.5579669903663,137.1435066574226,137.86815947711364,139.5564552095343,137.0400165918663,137.8358128937927,139.52113587367705,0.0,138.27370157566395,139.5278534470815,0.0,0.0,139.83174759412256
24,137.53152054285312,138.17229408682056,139.74036007118616,137.53266684303935,138.1717276839246,139.73985534367526,137.53425233514653,138.1703720341459,139.739263616778,137.5357142180821,138.16876508215682,139.73769937792707,137.4052017102979,138.1316769850014,139.7036174612319,0.0,138.5594480265062,139.73070949187408,0.0,0.0,140.09293421642172
25,137.9080194084422,138.46207861293587,139.92385581388478,137.90956432077084,138.4611685253402,139.92305159293034,137.91151569807136,138.46044309530478,139.92215064242168,137.91271230917442,138.4585698104111,139.92081571784428,137.75498402180946,138.42016788787876,139.88403620686552,0.0,138.83647385283544,139.9196577677394,0.0,0.0,140.34466265838785
26,138.27048176623518,138.7427316523744,140.10542041067347,138.27218016028513,138.74200801729918,140.1050190989214,138.27354456500663,138.74089242195942,140.10405890135235,138.27521997528083,138.73930595130355,140.10262445353698,138.09151037857723,138.69881780943024,140.06596017062165,0.0,139.1051376363736,140.10259217359564,0.0,0.0,140.5876631621671
27,138.61471996399783,139.01484047415508,140.28412916720364,138.6170057549034,139.01377796243702,140.2836820506774,138.61881200355722,139.01282958517484,140.2828881541557,138.61952558236464,139.01103435849473,140.28133185630156,138.41611389150546,138.96918799480397,140.24497434839097,0.0,139.36796435874697,140.2769938765586,0.0,0.0,140.82286513723264
28,138.94534290909337,139.27900969304957,140.46574838008843,138.94797563267815,139.27816876774486,140.46501426275702,138.94915337087164,139.2774079777198,140.46386998453357,138.95039223385484,139.27540780361522,140.4620714311324,138.7791084124597,139.2314471169032,140.4222166590882,0.0,139.62355956592228,140.44973446163908,0.0,0.0,141.05067992318672
29,139.25885211084156,139.53482441422148,140.64985583671418,139.2625242055801,139.53364584178257,140.6490653867957,139.2643739307083,139.5325092082615,140.64811677416125,139.26601259509872,139.53093752134316,140.64598423389182,139.08091235222895,139.48435602888742,140.60151952514528,0.0,139.87041853549297,140.61905678077608,0.0,0.0,141.2672642611624
30,139.5593472103933,139.78540039496372,140.83151237348497,139.56479222461655,139.78449034725242,140.83037618461807,139.56747284870002,139.78327373770875,140.82935300069434,139.57066460395697,139.7815755822479,140.8273436150661,139.42676017620158,139.73241818263477,140.77779148443696,0.0,140.111241782722,140.78754153285013,0.0,0.0,141.47521747202455
31,139.84716033373,140.0281703220873,141.00990596132027,139.85476871390983,140.02725141312604,141.0089785043993,139.85913553987348,140.0263001732257,141.00787216160103,139.86421333046982,140.02386167038142,141.005697958749,139.70912342401067,139.9729699928736,140.95238320166396,0.0,140.3481004409172,140.94895478617187,0.0,0.0,141.6779684501009
32,140.12567288160264,140.26415487623376,141.18700024449345,140.1362733159349,140.26289893306162,141.1859592528425,140.14204172952316,140.2619137869891,141.18503363617413,140.14885817342127,140.25971735519065,141.18291320509766,139.98286617729104,140.20627311484756,141.12735489859466,0.0,140.57891715655015,141.11818693980118,0.0,0.0,141.87534648492087
33,140.396569803465,140.49676519779985,141.36531696968493,140.4100405265738,140.4958737520428,141.36451245937306,140.4162444550184,140.49452572920322,141.3635000899142,140.42408861021156,140.49229138197418,141.36119695431518,140.28554035620792,140.43649830321044,141.305180121389,0.0,140.8019161918269,141.2826493714978,0.0,0.0,142.05274618023404
34,140.6599949690774,140.7228864376784,141.54125705256808,140.67700758592875,140.72167871517067,141.54037220206192,140.6846342703403,140.72032290742644,141.53926626131224,140.69360719817092,140.71808277900732,141.5370986014558,140.54348045582236,140.6600818210772,141.48090280031508,0.0,141.02010676557367,141.44403843595052,0.0,0.0,142.2413781254724
35,140.91520788479477,140.94238152763876,141.71421106028654,140.93511124211008,140.9412232489819,141.71324047322196,140.9448294791124,140.93987581390465,141.71237773657649,140.95549218258964,140.93766163473254,141.71001199622566,140.81964274111402,140.8772033490661,141.65325780244177,0.0,141.2298681961445,141.60255747800963,0.0,0.0,142.42581689149256
36,141.16207441167884,141.15611752788442,141.8846184992791,141.18603754540604,141.15502454582233,141.88355705673547,141.19717625435055,141.15370252668853,141.88259954803885,141.2099744435492,141.15117754835595,141.8803775717606,141.06294082505894,141.0885483437998,141.82301357928105,0.0,141.43782317018753,141.76702067925373,0.0,0.0,142.5774596399715
37,141.40335608746472,141.3686646816626,142.05194217754365,141.43079978315734,141.36766241249055,142.0511496735824,141.44410177439414,141.36638925417384,142.0499101912492,141.4585811971441,141.36356768020943,142.04766111351884,141.29956184473426,141.29891773749927,141.99003214506286,0.0,141.64148094058905,141.92765882323417,0.0,0.0,142.71726277121127
38,141.6369104669045,141.57645309393158,142.2167598641906,141.66817775559184,141.5751529871775,142.21569101037537,141.68295140884666,141.57354100256296,142.214716128949,141.70005403789273,141.57084423960407,142.2124406211964,141.55017751611962,141.5038090426059,142.1538451546322,0.0,141.8284602225731,142.08489446182202,0.0,0.0,142.89012855654505
39,141.8634442727338,141.77889220270032,142.3799360698256,141.89840078622765,141.77770985810014,142.37894668781237,141.91540559673635,141.7761730996442,142.3776554712884,141.93412812458067,141.7732216774323,142.375520852698,141.7919549300638,141.70412329056612,142.3153091043599,0.0,142.00750597275413,142.23859333791518,0.0,0.0,143.0223526142073
40,142.0822459230381,141.97666222542432,142.5440021642861,142.12178815237988,141.97518934774232,142.54291704436218,142.14054765008464,141.973747055843,142.5415133768783,142.1615808791956,141.97098374595706,142.53916667687335,142.01083184463158,141.89935019165742,142.4784840622728,0.0,142.19848651725823,142.3891970999043,0.0,0.0,143.1504954812426
41,142.2969271431338,142.16967953932175,142.70523950498745,142.34093399996758,142.16835240631804,142.70405535201618,142.3617203400761,142.166586467934,142.7029540927347,142.3855328285526,142.16361416934376,142.70059626032494,142.22422236307582,142.08975835713068,142.63929972759814,0.0,142.3693545774869,142.53628059360975,0.0,0.0,143.31525827453206
42,142.50534439926238,142.3581155693353,142.86407130133702,142.55400591759042,142.3567299611078,142.86321495459413,142.57712416281518,142.35508641350933,142.8620048109984,142.60341113377223,142.35214507249572,142.85963963034163,142.451763422757,142.27567834218792,142.79738957018705,0.0,142.5348955754757,142.68846430895223,0.0,0.0,143.44301943790555
43,142.70719231825717,142.5430864517342,143.0205601140538,142.76094381393835,142.54165413887162,143.019609681976,142.78696666339516,142.54016102941932,143.01828753117985,142.81589820793448,142.5373011065778,143.0159199021294,142.66837972989973,142.45899060943125,142.95301231724093,0.0,142.71502736118651,142.83795809391034,0.0,0.0,143.56517766150728
44,142.90307051049214,142.72745157843056,143.17457861671946,142.96236182725892,142.72598161717144,143.17353140837295,142.9907537733789,142.7244182576637,143.17232027290996,143.02278124693194,142.72118090692965,143.16995491397563,142.86715553978544,142.6408982877811,143.1062643984892,0.0,142.8756055444996,142.98496845183706,0.0,0.0,143.72244654082888
45,143.09249817038625,142.90782645151342,143.32624612767833,143.15779792311287,142.90632894871158,143.32509962840786,143.18913718486152,142.90470526830907,143.32377619268598,143.22414487785218,142.90158594276116,143.32141879238048,143.07663711994198,142.81903605425774,143.25683328491044,0.0,143.03077949743056,143.12972370068684,0.0,0.0,143.84786326438928
46,143.27647743822524,143.08456698003152,143.4754820384002,143.347672731283,143.0833017402514,143.474234023397,143.38197189597767,143.08137755563243,143.47303286394023,143.4204002780739,143.0781576647173,143.47045229244026,143.2797588256625,142.9932672884852,143.40507955582936,0.0,143.20106797489416,143.27616175236227,0.0,0.0,143.969456588317
47,143.4546040643747,143.26117167975997,143.6222215517389,143.53246916131806,143.25926488300252,143.6211128349683,143.56942925997825,143.25741319791504,143.62004254136966,143.61143101051363,143.25358241364256,143.61747614638844,143.46551491040475,143.1643857020602,143.5511872722886,0.0,143.34180867490812,143.4199099170549,0.0,0.0,144.11986069203547
48,143.62827682580863,143.43442184069957,143.76691301215368,143.71298645252898,143.43278371810234,143.76570424612402,143.75350289350897,143.43064084163916,143.7645255369727,143.79890784684045,143.42701961664582,143.76198027130312,143.64731909895025,143.3318639584566,143.69490223851895,0.0,143.50836892581188,143.56119177667955,0.0,0.0,144.21107386148591
49,143.7975412881335,143.60458201815396,143.90930353648463,143.8896510440111,143.60269028194256,143.90824671125338,143.93344572843884,143.60079812596027,143.90670393190854,143.98303959232328,143.59714645047964,143.9041867823361,143.836531942815,143.49799079998394,143.83620683433745,0.0,143.65684558154058,143.69987887789875,0.0,0.0,144.35799595376753
50,143.96150778690193,143.77136587840508,144.04965395256605,144.06121482729395,143.76977439587293,144.04823994802982,144.10891335550895,143.76787686677292,144.04709747137335,144.16251484402764,143.76366311261643,144.04435643368114,144.0316644525013,143.6627642939577,143.9753455741599,0.0,143.80521170505878,143.83621034937264,0.0,0.0,144.47963591924722
51,144.1198360668835,143.93532955191716,144.18817293607304,144.22798857046172,143.93349405594634,144.18718384135792,144.27926215785016,143.9316019049918,144.18566683060797,144.33731535215858,143.92738799659574,144.18296221445064,144.2016885142963,143.82471599902124,144.11302001192632,0.0,143.9632365788522,143.97025279587675,0.0,0.0,144.59886625864323
52,144.2731854231343,144.09622332441668,144.32512829828048,144.38999149071182,144.094431581303,144.3237720338829,144.44547726852085,144.09226720281663,144.32241095297482,144.5080934287239,144.08836071201046,144.31975254288034,144.38546352895807,143.98360731929571,144.24854706266464,0.0,144.09539909949495,144.10250570999446,0.0,0.0,144.7394268802552
53,144.42160038455174,144.25437982781392,144.45979615926305,144.54692375682097,144.25234857204703,144.45847631417843,144.60694676866098,144.25020481749866,144.4570036194959,144.67456900482165,144.24605269236577,144.4543995288871,144.56516063310508,144.13945842774726,144.3823156832045,0.0,144.24802868476215,144.23313852807544,0.0,0.0,144.83092383686807
54,144.56480124790676,144.40957121972895,144.59490848092818,144.6998584800114,144.40759945534225,144.59351046644,144.76405981959712,144.40548663018762,144.5919331340366,144.8367954701233,144.40139599202382,144.58884530565234,144.72537857773474,144.2926018423578,144.5138812700535,0.0,144.37374232489276,144.36172797209665,0.0,0.0,144.9677781272626
55,144.7028574728928,144.5626212278172,144.72994047347234,144.8478586196939,144.5607207786624,144.7284448435543,144.91689951468638,144.55865163289914,144.72690612448915,144.99484509390095,144.55434460784673,144.72359954572937,144.8978978125104,144.44361518204437,144.64359570903994,0.0,144.5216142664886,144.48796346850443,0.0,0.0,145.08079646550684
56,144.83621435398655,144.7133103023555,144.8629087997936,144.99136052912965,144.711179908255,144.86131441180407,145.06556856108747,144.70916363189303,144.85966737140845,145.1491580844909,144.70464673624568,144.85674372601747,145.0664957779397,144.59204946920744,144.7738628577127,0.0,144.65512410695112,144.61234064221864,0.0,0.0,145.1972674956455
57,144.96463883130642,144.8613406359787,144.99378213941014,145.13048242913672,144.85929693527106,144.9923963874964,145.209831036002,144.857027907432,144.99094776829398,145.2995075591844,144.852626996068,144.98750329141848,145.21764723887446,144.73799754253147,144.90399733830614,0.0,144.78984911143056,144.73496992013978,0.0,0.0,145.3120685601688
58,145.0880809481636,145.00683697798215,145.12300859063294,145.2653628496894,145.00489095904172,145.1215274891767,145.3501771215508,145.0026906728223,145.11997363305815,145.4456640429135,144.99810596763078,145.1167783997934,145.3851937948276,144.88156765029322,145.0323099115006,0.0,144.93055967194564,144.85533673910064,0.0,0.0,145.42531211784646
59,145.20687198712577,145.15027028966972,145.25043846624737,145.39579060029928,145.14810483642333,145.2488610202458,145.48640035754903,145.1459841277702,145.24736044586209,145.58849181080282,145.14122629134485,145.24395048995763,145.5472516947925,145.0228836887521,145.15864984900233,0.0,145.05201131661136,144.97397070408843,0.0,0.0,145.5529755672761
60,145.32076684435123,145.29131804103997,145.3760819507503,145.52225394631202,145.289099771928,145.37456983379147,145.6184255786602,145.28673695401196,145.37280208032172,145.72737466441845,145.28214882409867,145.369662086786,145.7060360350658,145.16163655478888,145.2834808474148,0.0,145.18861580008053,145.0909996559156,0.0,0.0,145.6472147859315
61,145.43064392173648,145.43015191049494,145.49995776297678,145.64453380573482,145.42805549269605,145.49835037381348,145.74698181646576,145.4256191609004,145.4966395089999,145.86287302035976,145.4208844920813,145.49328918129032,145.86179563235504,145.29841646937388,145.40636414960477,0.0,145.3015407335528,145.20590085103885,0.0,0.0,145.77147155011926
62,145.53568280024314,145.56696232600046,145.62209329933918,145.76311432355146,145.56465465215416,145.62055801817917,145.871786757795,145.5623222418963,145.6189085930513,145.9950550607764,145.55745197990092,145.61551361035782,145.99955375431796,145.43293220782394,145.52747571638898,0.0,145.43405245552,145.3192399926184,0.0,0.0,145.863166385724
63,145.63609301417367,145.7016088046069,145.7425247617552,145.87725038274834,145.69926472148583,145.74089555459892,145.99247435290326,145.6968726372657,145.73931245677346,146.12317314714417,145.69187792103114,145.73587703984444,146.14984843930046,145.5653506056,145.64700978459155,0.0,145.54703910523867,145.43093837429157,0.0,0.0,145.9843380343882
64,145.73171034339364,145.8341258118871,145.86147105030258,145.98715862718743,145.83192835065032,145.8599207894391,146.1094608351905,145.82930495260544,145.85823500943155,146.24821704450392,145.8245498599517,145.8545896991907,146.30081747651326,145.69569585037377,145.76484992300274,0.0,145.67581697599323,145.5411439410063,0.0,0.0,146.07359282418105
65,145.8231732356761,145.9647364722213,145.9788180334348,146.09307685596752,145.9625164748348,145.97717522574146,146.2227922431969,145.96002151551596,145.97538621736442,146.36944520435034,145.95498967097708,145.9718817857282,146.43144953603004,145.8243224392923,145.88104478083483,0.0,145.7851859566832,145.6495511615093,0.0,0.0,146.19161874683476
66,145.909946151339,146.09368317806326,146.09088051291755,146.19506071031287,146.09126312986686,146.08931937248025,146.33191512342364,146.0887250316892,146.08759602663494,146.48729607476136,146.08360423543937,146.08387600728648,146.58792601499363,145.95095529123017,145.99155638380662,0.0,145.9023872527393,145.75381524023007,0.0,0.0,146.28221007692125
67,145.99229632620927,146.2204849357408,146.20030628091217,146.29317700257644,146.21823629396704,146.198655665427,146.43749160510913,146.21566048682183,146.19700601425757,146.60162527210457,146.2104615112058,146.1934284701861,146.71402656101702,146.07564034780646,146.09992798367162,0.0,146.01983833165906,145.85624664581306,0.0,0.0,146.39914176720154
68,146.0700984688403,146.34576740546103,146.30823267008327,146.3870875719517,146.34332455173077,146.30666881323452,146.53939157672517,146.34071676731278,146.30474429320572,146.71270317337454,146.3354509881339,146.3011421579918,146.85148382853848,146.1985997854602,146.20658072318895,0.0,146.12962305694532,145.95961769520665,0.0,0.0,146.49602410204886
69,146.1436487680293,146.46905098599558,146.4145716332652,146.4772883435037,146.46679605843556,146.41292017812714,146.6379077828105,146.46397125190603,146.41107348513043,146.82019063580276,146.45864997658444,146.40745068626,146.98661700694294,146.31973067579997,146.31175996751946,0.0,146.24966870128665,146.06133356543964,0.0,0.0,146.60088393841474
70,146.21284165568093,146.58936377358145,146.51941577227515,146.56324135815785,146.58672158523405,146.5176765431486,146.73228637181987,146.58404406204937,146.51591210067673,146.92458942190927,146.57863185894735,146.51209217206122,147.1221922643221,146.43618942890345,146.41521467361625,0.0,146.35633979836877,146.16157703776992,0.0,0.0,146.7045174624693
71,146.2777883736325,146.7051316760398,146.6228663231901,146.64568332892304,146.70268195068385,146.6210391209151,146.82325689260782,146.69979755671986,146.6191780004569,147.02535544773085,146.69434680869912,146.61534375259535,147.2529299053664,146.5499396916866,146.5173769953691,0.0,146.47347655244556,146.2604168835449,0.0,0.0,146.80686600777332
72,146.33839639439893,146.81945374373674,146.72466130199706,146.7243026773535,146.8168231503981,146.7229319583096,146.91071606951755,146.81392396556046,146.72097405692642,147.12301475684575,146.8084450728619,146.71731506944545,147.38150408339718,146.66165155501145,146.61800320331102,0.0,146.57726800994396,146.35755248178322,0.0,0.0,146.90809845075884
73,146.44118735021738,146.93186800845947,146.82509361396777,146.79900044122115,146.92944508792965,146.8234665666809,146.99456191590457,146.92653622684884,146.82141173958,147.21724197901014,146.9206540144684,146.81756182431215,147.50785122111154,146.77192602280627,146.71719513092577,0.0,146.68539728132285,146.45342710178664,0.0,0.0,146.99964365179034
74,146.57560514620744,147.04287496891024,146.9242834162699,146.86990229276373,147.04027730725485,146.9225727394559,147.07491749647133,147.03736443393393,146.92061106653844,147.3083722506366,147.03147092264055,146.9165698081476,147.61919368475697,146.88051889614647,146.81506247840375,0.0,146.79213529342525,146.5478681698719,0.0,0.0,147.10699741520477
75,146.70809985374643,147.15220758180408,147.02197400072197,146.93714559704162,147.14943611185774,147.02017978627504,147.15169126400576,147.14652473949388,147.01831587048912,147.39631000412268,147.14063087556283,147.01427543153676,147.75687037915264,146.98753197778075,146.91154138886048,0.0,146.89196885567824,146.64095399612,0.0,0.0,147.19649571452308
