D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,81.98086265631727,102.00302052880728,108.02702249219212,81.86260576443298,101.99126477641074,108.0211369790272,81.7292934911827,101.97818420988214,108.01459287605554,81.45637119453987,101.9519640482883,108.00148997473435,0.0,101.08769752095507,107.58066988275458,0.0,0.0,101.99517558922788,0.0,0.0,0.0
1,84.93758099222399,101.9859052043839,107.99677562674266,84.87910530919196,101.97428487853507,107.9908990745678,84.81318483293633,101.96139493414628,107.9843994005949,84.68527950047745,101.93545158817352,107.9713076646758,82.00500632385888,101.081804485907,107.5518977230744,0.0,82.01494684948688,102.004283639321,0.0,0.0,82.01532852561941
2,88.9515117807276,102.05307085158852,107.98715080957848,88.92803058820043,102.041932078375,107.98134098177503,88.89967635923648,102.02932172430005,107.97487410215592,88.85582806055632,102.00424228965672,107.9619239717122,88.02897327776252,101.18003477533092,107.54621981171516,0.0,88.02645560225123,102.09869981965102,0.0,0.0,88.03713432739879
3,91.98040720535704,102.20269023619812,107.99855222619732,91.96729160427417,102.19206033098963,107.99282984062334,91.9557495620058,102.18027976526584,107.9864613132016,91.92796116461813,102.15626084152844,107.97370446750725,91.54791825424708,101.37721069708444,107.56395230058038,0.0,91.55469017358124,102.2730892665648,0.0,0.0,91.563413457845
4,94.29058514541998,102.42808246462889,108.03111904771566,94.28487029884644,102.4179309442962,108.02554112254946,94.27861079163182,102.40677441232116,108.0192516339451,94.263333672359,102.38494322634509,108.00673399786784,94.04429221592598,101.66171182725807,107.60509316977648,0.0,94.0513477681952,102.51844849475384,0.0,0.0,94.06183992625355
5,96.14252879874508,102.71915029824936,108.08470784905668,96.13753474880144,102.7100480712942,108.07920364499752,96.13348765191064,102.70011857981048,108.07309434627476,96.12401608590324,102.67945811579808,108.06097818436604,95.98321536734116,102.01826199258625,107.66932115552837,0.0,95.98953298778169,102.823064555787,0.0,0.0,95.99967347232004
6,97.6784108648406,103.06428424319104,108.1589648933209,97.67643757850752,103.0563125846621,108.15366524276966,97.67323605556594,103.04679784910437,108.14762378533648,97.66516192495766,103.02769706552589,108.13568276888194,97.5661467551737,102.4296634321513,107.75579557643002,0.0,97.57230486741012,103.17475544616543,0.0,0.0,97.5819648749798
7,98.99019859192032,103.4502315998168,108.25289078901996,98.98610515054288,103.44337751921924,108.24783681370825,98.98439440677056,103.4349944626825,108.24203366157296,98.97888008226325,103.41762133398711,108.23061237276865,98.90654413050792,102.88016905704296,107.86341638357928,0.0,98.9127742665072,103.56128910093776,0.0,0.0,98.92051052833791
8,100.13000487027564,103.86631604734814,108.36589740031911,100.1292094197707,103.85923144482771,108.36087158647264,100.12756600270048,103.85189341250764,108.35534523709458,100.1234400250581,103.83653069359914,108.34426750562967,100.06951090931696,103.3555455868643,107.9910623711494,0.0,100.07099867229292,103.97158387454704,0.0,0.0,100.0798003140307
9,101.14300593150504,104.30053187117036,108.49628229358883,101.14035765969288,104.29418213497162,108.49151947709056,101.13888873455672,104.28702825356498,108.48630002908222,101.13672740398717,104.27341116043333,108.4755385699349,101.09382206389846,103.8444833198642,108.13714285110656,0.0,101.09353617577736,104.39743472691563,0.0,0.0,101.10151224486508
