D (km),h1=1.5_h2=1000,h1=1.5_h2=10000,h1=1.5_h2=20000,h1=15_h2=1000,h1=15_h2=10000,h1=15_h2=20000,h1=30_h2=1000,h1=30_h2=10000,h1=30_h2=20000,h1=60_h2=1000,h1=60_h2=10000,h1=60_h2=20000,h1=1000_h2=1000,h1=1000_h2=10000,h1=1000_h2=20000,h1=10000_h2=1000,h1=10000_h2=10000,h1=10000_h2=20000,h1=20000_h2=1000,h1=20000_h2=10000,h1=20000_h2=20000
0,83.84806108645327,103.87835075286657,109.90274334800316,83.72977434926973,103.8665651551741,109.89682798945466,83.5964289716933,103.85345148431789,109.89025078221042,83.32344064687305,103.82716529454882,109.87708185267482,0.0,102.96095275718211,109.45431574949644,0.0,0.0,103.86068965016608,0.0,0.0,0.0
1,86.4086733243149,103.8552740509971,109.87119616306182,86.39062891368933,103.85064497480268,109.86881027760116,86.3699815317313,103.84550261755382,109.86619770451397,86.33185653593756,103.835110864427,109.8608685167173,85.63375670775322,103.46505759367676,109.68504068287066,0.0,87.6269593726162,106.2485731785511,0.0,0.0,87.74904797240396
2,90.06758789320466,103.90242415547904,109.85646254817088,90.06390997980535,103.89812652048953,109.85414236900142,90.05796736851781,103.8931798849774,109.85155572574844,90.05795171041976,103.88338459274206,109.84635538981428,90.38359550090178,103.5351265608188,109.67375528666616,0.0,93.44202297768206,106.3232940082074,0.0,0.0,93.64766302404928
3,92.93927874178624,104.01983440145766,109.8593678432277,92.93660435449108,104.01584822177138,109.8571101267294,92.93667912255974,104.01145677272868,109.85459547480224,92.93238909650722,104.00230487713397,109.84954969148114,93.27482745966284,103.68574337690858,109.68150210126396,0.0,96.69689586440364,106.4607805797128,0.0,0.0,97.08204111323118
4,95.16333017955756,104.20294791529236,109.88011464697126,95.16462643585572,104.19919243080308,109.87795930410373,95.16626171214732,104.19514074011768,109.87550413246352,95.16690951709332,104.18743319244274,109.87063373404496,95.44367897151665,103.90609348825598,109.70838117486892,0.0,98.94487797120551,106.65618005314737,0.0,0.0,99.47317216523363
5,96.96181107660873,104.44432253719278,109.91871916731075,96.96205121264391,104.4412257116699,109.91661135852785,96.96386596991168,104.43796395717254,109.91427931088884,96.96619027634505,104.430776506561,109.9096906864692,97.18680858020872,104.18658603329764,109.75426155261002,0.0,100.63103658059006,106.90008719898908,0.0,0.0,101.2609473765206
6,98.46190583994948,104.735538046068,109.97502948267604,98.4640043133622,104.73305438302329,109.97305925913987,98.46541790312656,104.72976577647958,109.97075942318274,98.4666440666358,104.72313726172466,109.96627003711428,98.6461613518207,104.5151486942208,109.81862540652102,0.0,101.97244814045294,107.18271764829132,0.0,0.0,102.71894829155772
7,99.74833688979574,105.06590386840529,110.0483876212681,99.7476230224927,105.06411215366089,110.04658305669408,99.74967520372068,105.06149382677305,110.04443886910067,99.75175247575729,105.05574703052172,110.04029851478136,99.90748041301669,104.87995850583106,109.90074569683554,0.0,103.08858841562704,107.4942483352864,0.0,0.0,103.93610720611107
8,100.86952065461467,105.42618933811112,110.13844150680676,100.8715282009532,105.42391896157692,110.13662344883004,100.8730611803721,105.42189629638176,110.13466056518138,100.8753247634606,105.41726717611262,110.13071784452517,101.01847709012738,105.2699884895816,109.9998747695114,0.0,104.0289941356896,107.82577887666598,0.0,0.0,104.9650038896484
9,101.86835405197618,105.8060869636532,110.24394105599424,101.86814746609878,105.80417571928922,110.24229112538514,101.86941710407916,105.80200298194532,110.24052916623118,101.8727420814748,105.79827888416824,110.23674694320192,101.99866266953973,105.67617882924893,110.11489321231528,0.0,104.85065734793318,108.16018010929514,0.0,0.0,105.8567118803618
10,102.76425343790068,106.19791263774437,110.36417729338774,102.76459197115534,106.19698129513458,110.36270722702646,102.76636321413687,106.19509171387604,110.36116006105264,102.76834630386332,106.19203388923444,110.35776934975624,102.87756004854998,106.08999048806278,110.24472148615696,0.0,105.57594750150784,108.49857357487888,0.0,0.0,106.64771288738667
11,103.62871840063517,106.59636952052595,110.4982653494616,103.57825247319536,106.59566925370932,110.49661086247522,103.57999164959108,106.59394013094436,110.4952330262528,103.58299170853932,106.59130392261328,110.49189577304966,103.678109526168,106.50732023357249,110.38780392786616,0.0,106.23175026847755,108.83984338809044,0.0,0.0,107.3523895752314
12,104.56511689423031,106.9959146734422,110.6446850885385,104.32378233374286,106.99534201813144,110.6433609460338,104.3255789435156,106.9941124901269,110.64184528362568,104.32853076142987,106.99212107522824,110.63879995392168,104.4108075729574,106.92371576651996,110.542677052314,0.0,106.81528556490188,109.18078422512971,0.0,0.0,107.98551492426375
13,105.54641432157824,107.39398964717134,110.80214175909306,105.01029108493672,107.392445993938,110.80077996517842,105.01267322918083,107.39170120397576,110.7994466609418,105.01529106892995,107.39023251367963,110.79676960005176,105.08717857156672,107.33426752785694,110.70816507216504,0.0,107.35388132485204,109.5184761071246,0.0,0.0,108.5671338744959
14,106.56424428598768,107.78604230860344,110.96903419969432,105.64842323292208,107.78545081125957,110.96803539887156,105.6501615605502,107.78463974030367,110.96665201498926,105.65266156403716,107.7830471014946,110.96410186021303,105.71422962172907,107.73780976123008,110.88261311264463,0.0,107.85702333857282,109.84125306229008,0.0,0.0,109.09495975890322
15,107.5811462477834,108.1717578313566,111.14450956630208,106.24220915602277,108.1710400751316,111.1434133980736,106.24456793975604,108.1706738127134,111.14217302739291,106.24807703651491,108.16938351383855,111.13993339601282,106.31445811631856,108.1333802460076,111.06497140848468,0.0,108.32244262335874,110.15675141060694,0.0,0.0,109.58014079306464
16,108.58067340466958,108.54950182498578,111.32647425850789,106.79975751968868,108.54923467511694,111.32576385878237,106.80151910645296,108.54869188486934,111.32465337029002,106.80448744939224,108.54765042201728,111.32242782028686,106.86250160667052,108.5186007630736,111.25369158507874,0.0,108.75562792944116,110.46651297618142,0.0,0.0,110.0342080294824
17,109.54314588959006,108.91868614674168,111.51482685229644,107.32388940134511,108.91821844935627,111.51394908958038,107.32513835387944,108.91743617227444,111.51295362369164,107.32866123454085,108.91661056568827,111.51096058282188,107.37859584688272,108.89421567282928,111.44788161460907,0.0,109.17075452342458,110.76932508693686,0.0,0.0,110.4612049367305
18,110.4406027964872,109.27763465834902,111.70763265738177,107.81790052433988,109.27765429678423,111.70684290435612,107.82040958556304,109.27731327480268,111.70563036214708,107.82361802148162,109.27668704981842,111.7038374478731,107.86482317046556,109.25930452706297,111.64647070140664,0.0,109.56125167673164,111.06516546801224,0.0,0.0,110.84988520401096
19,111.27394147577668,109.62763788946036,111.90404816896432,108.28667457964326,109.6274143671399,111.90333137120538,108.2889595487306,109.62756161136296,111.90217774214324,108.29246524034475,109.62713421238456,111.90055180913632,108.32596221739144,109.61386255730127,111.8483528231698,0.0,109.9339660880408,111.35315639035502,0.0,0.0,111.21823120820731
20,112.04320515109268,109.97143808858732,112.10297409667952,108.73151373641082,109.97070929350224,112.1023149980676,108.73376568170448,109.97031810323271,112.10156602406428,108.73802301908124,109.96959946585604,112.1000732740983,108.77690316187037,109.95854456171976,112.05261619347006,0.0,110.288614355324,111.62716272703231,0.0,0.0,111.56902141310032
21,112.74741550403436,110.3052462975327,112.3041017414193,109.15477432109935,110.30466003186936,112.3034853534034,109.15710711515158,110.30439984178386,112.30278492256174,109.16138275927553,110.3030659000607,112.3013916302985,109.20602535175256,110.29263063810804,112.25839314035402,0.0,110.62655650748468,111.89541162418318,0.0,0.0,111.90331454684362
22,113.37229737179445,110.62921500616989,112.50610426722602,109.55879724682492,110.6287909086702,112.50551582626512,109.5612432876582,110.62867763140328,112.5052580939743,109.56558572278402,110.62805766831376,112.50393133387924,109.60518936078094,110.61744757582194,112.46444438514764,0.0,110.9531318529786,112.15698646227676,0.0,0.0,112.22019113487598
23,113.94550983285056,110.94422776025782,112.70889064548564,109.94570035963936,110.9439886297484,112.7083159868952,109.9482095707522,110.94404178039278,112.7080985447614,109.95250452589572,110.94324650931812,112.706806436258,109.99603397063716,110.9322592578453,112.67123598756685,0.0,111.26753773330807,112.41198967011118,0.0,0.0,112.5159686872278
24,114.4619454357898,111.25075090757088,112.91167827300418,110.31531652939556,111.25072251672113,112.91133328098756,110.31838736962408,111.24994149668322,112.91091159509084,110.32297869835077,111.24948214437332,112.90962369635751,110.3621454787772,111.23842159740714,112.87724789502948,0.0,111.56932974661191,112.6615810778644,0.0,0.0,112.80021102490628
25,114.92899382712928,111.5486175234504,113.11420644875128,110.67033824671788,111.54829298455384,113.11361930622034,110.67381083544235,111.54821647841644,113.1129547316123,110.67830735616018,111.54760922197302,113.11212535395796,110.71275344941728,111.5376515117771,113.08275862173748,0.0,111.8612459455274,112.90474490552594,0.0,0.0,113.07373117408244
26,115.34904097803955,111.83792810170448,113.31534009935405,111.01149993410682,111.83785114551875,113.3152358716762,111.01447825575084,111.83743752173784,113.31454423608857,111.01960257932114,111.8372521808782,113.31368723385673,111.05001925204051,111.82895960789344,113.28676089414984,0.0,112.1437410272126,113.14287878088405,0.0,0.0,113.33738238946808
27,115.73228655939126,112.11964780635022,113.5154912738299,111.33912805522895,112.11926846658504,113.5153753694226,111.3425927083607,112.11908430506298,113.5149099870993,111.34702959814132,112.11880133457484,113.51399979763814,111.3752868937414,112.112417484189,113.4897932498661,0.0,112.41863119994576,113.37495932959423,0.0,0.0,113.59222456271624
28,116.08049183820884,112.39330832048844,113.7142073190968,111.65442746680112,112.39322109291874,113.71406916594287,111.657347604699,112.39329928113398,113.71356430089986,111.66247977091372,112.39293730046155,113.71285531168786,111.6971161737064,112.38816948513984,113.6907027563873,0.0,112.68548410544082,113.5996292716582,0.0,0.0,113.8386907780882
29,116.39095525471102,112.66044715327928,113.9110927119668,111.9568280584799,112.66005785117542,113.91092247948296,111.9603660787462,112.65980412140006,113.91065766523803,111.96589408229998,112.66001367131504,113.90986159556034,111.99945734652664,112.65595449134294,113.8896912269486,0.0,112.94333059489468,113.8190881788514,0.0,0.0,114.07334043085056
30,116.86553546451194,112.9200652971387,114.10641888422172,112.2481836662885,112.92001806639853,114.10590434237362,112.25229819236831,112.9197476818861,114.1055909516585,112.2590561408188,112.91994902639551,114.10498998078448,112.30097745274996,112.91682087004232,114.08651481593056,0.0,113.19403518062082,114.03382432663142,0.0,0.0,114.2986129651349
31,117.4140369108017,113.17318537976672,114.2993586212058,112.52890354166696,113.1731803450866,114.2990973414762,112.53423599724,113.1732450958536,114.29872572701473,112.54238635733618,113.17279160910816,114.29801005525935,112.5837799578714,113.1711565579556,114.281301372853,0.0,113.43946660750046,114.2443294899538,0.0,0.0,114.51791334724813
32,117.94472682760944,113.4200570520121,114.49003668325771,112.80103145383109,113.41976026630655,114.48971782659343,112.807221315242,113.41984935562732,114.48960680886026,112.81658106174184,113.41977092632597,114.48908601790352,112.85792175863314,113.41886249448368,114.47364663476483,0.0,113.67831913369528,114.4505037110728,0.0,0.0,114.73104823523848
